currentNumberOfWords,maxNumberOfWords,currentTime,timeWithMaxWords,convergenceTime,maxNumberOfDifferentWords,currentNumberOfDifferentWords
175,175,103,102,103,81,81
177,177,104,104,104,82,82
179,179,105,105,105,83,83
181,181,106,106,106,84,84
183,183,107,107,107,85,85
185,185,108,108,108,86,86
187,187,109,109,109,87,87
189,189,110,110,110,88,88
190,190,111,111,111,88,88
192,192,112,112,112,89,89
194,194,113,113,113,90,90
196,196,114,114,114,91,91
198,198,115,115,115,92,92
200,200,116,116,116,93,93
201,201,117,117,117,93,93
203,203,118,118,118,94,94
204,204,119,119,119,94,94
204,204,120,119,120,94,94
205,205,121,121,121,94,94
207,207,122,122,122,95,95
208,208,123,123,123,95,95
209,209,124,124,124,95,95
210,210,125,125,125,95,95
212,212,126,126,126,96,96
213,213,127,127,127,96,96
215,215,128,128,128,97,97
216,216,129,129,129,97,97
217,217,130,130,130,97,97
217,217,131,130,131,97,97
218,218,132,132,132,97,97
220,220,133,133,133,98,98
221,221,134,134,134,98,98
223,223,135,135,135,99,99
225,225,136,136,136,100,100
226,226,137,137,137,100,100
228,228,138,138,138,101,101
230,230,139,139,139,102,102
231,231,140,140,140,102,102
232,232,141,141,141,102,102
234,234,142,142,142,103,103
236,236,143,143,143,104,104
238,238,144,144,144,105,105
239,239,145,145,145,105,105
240,240,146,146,146,105,105
241,241,147,147,147,105,105
243,243,148,148,148,106,106
245,245,149,149,149,107,107
246,246,150,150,150,107,107
248,248,151,151,151,108,108
249,249,152,152,152,108,108
250,250,153,153,153,108,108
251,251,154,154,154,108,108
252,252,155,155,155,108,108
252,252,156,155,156,108,108
254,254,157,157,157,109,109
256,256,158,158,158,110,110
258,258,159,159,159,111,111
260,260,160,160,160,112,112
262,262,161,161,161,113,113
264,264,162,162,162,114,114
265,265,163,163,163,114,114
267,267,164,164,164,115,115
269,269,165,165,165,116,116
270,270,166,166,166,116,116
272,272,167,167,167,117,117
274,274,168,168,168,118,118
276,276,169,169,169,118,118
275,276,170,169,170,118,118
276,276,171,169,171,118,118
277,277,172,172,172,118,118
279,279,173,173,173,119,119
281,281,174,174,174,120,120
283,283,175,175,175,121,121
284,284,176,176,176,121,121
285,285,177,177,177,121,121
286,286,178,178,178,121,121
285,286,179,178,179,121,121
287,287,180,180,180,122,122
288,288,181,181,181,122,122
290,290,182,182,182,123,123
291,291,183,183,183,123,123
292,292,184,184,184,123,123
294,294,185,185,185,124,124
296,296,186,186,186,125,125
297,297,187,187,187,125,125
299,299,188,188,188,126,126
301,301,189,189,189,127,127
299,301,190,189,190,127,127
299,301,191,189,191,127,127
301,301,192,189,192,128,128
301,301,193,189,193,128,128
301,301,194,189,194,128,128
303,303,195,195,195,129,129
305,305,196,196,196,130,130
305,305,197,196,197,130,130
305,305,198,196,198,130,130
307,307,199,199,199,131,131
309,309,200,200,200,132,132
310,310,201,201,201,132,132
311,311,202,202,202,132,132
312,312,203,203,203,132,132
313,313,204,204,204,132,132
314,314,205,205,205,132,132
314,314,206,205,206,132,132
314,314,207,205,207,132,132
315,315,208,208,208,132,132
317,317,209,209,209,133,133
318,318,210,210,210,133,133
318,318,211,210,211,133,133
319,319,212,212,212,133,133
320,320,213,213,213,133,133
319,320,214,213,214,133,133
320,320,215,213,215,133,133
321,321,216,216,216,133,133
321,321,217,216,217,133,133
322,322,218,218,218,133,133
324,324,219,219,219,134,134
325,325,220,220,220,134,134
326,326,221,221,221,134,134
328,328,222,222,222,135,135
329,329,223,223,223,135,135
330,330,224,224,224,135,135
331,331,225,225,225,135,135
331,331,226,225,226,135,135
332,332,227,227,227,135,135
333,333,228,228,228,135,135
333,333,229,228,229,135,135
333,333,230,228,230,135,135
334,334,231,231,231,135,135
334,334,232,231,232,135,135
335,335,233,233,233,135,135
337,337,234,234,234,136,136
336,337,235,234,235,136,136
337,337,236,234,236,136,136
338,338,237,237,237,136,136
339,339,238,238,238,136,136
341,341,239,239,239,137,137
343,343,240,240,240,138,138
345,345,241,241,241,139,139
345,345,242,241,242,139,139
346,346,243,243,243,139,139
348,348,244,244,244,140,140
348,348,245,244,245,140,140
349,349,246,246,246,140,140
350,350,247,247,247,140,140
349,350,248,247,248,140,140
349,350,249,247,249,140,140
351,351,250,250,250,141,141
353,353,251,251,251,142,142
352,353,252,251,252,142,142
354,354,253,253,253,143,143
355,355,254,254,254,143,143
355,355,255,254,255,143,143
356,356,256,256,256,143,143
357,357,257,257,257,143,143
359,359,258,258,258,144,144
360,360,259,259,259,144,144
362,362,260,260,260,145,145
363,363,261,261,261,145,145
363,363,262,261,262,145,145
364,364,263,263,263,145,145
366,366,264,264,264,146,146
367,367,265,265,265,146,146
368,368,266,266,266,146,146
370,370,267,267,267,147,147
370,370,268,267,268,147,147
371,371,269,269,269,147,147
372,372,270,270,270,147,147
373,373,271,271,271,147,147
372,373,272,271,272,147,147
373,373,273,271,273,147,147
373,373,274,271,274,147,147
375,375,275,275,275,148,148
376,376,276,276,276,148,148
376,376,277,276,277,148,148
377,377,278,278,278,148,148
377,377,279,278,279,148,148
375,377,280,278,280,148,148
377,377,281,278,281,149,149
378,378,282,282,282,149,149
378,378,283,282,283,149,149
378,378,284,282,284,149,149
380,380,285,285,285,150,150
381,381,286,286,286,150,150
382,382,287,287,287,150,150
384,384,288,288,288,151,151
385,385,289,289,289,151,151
386,386,290,290,290,151,151
387,387,291,291,291,151,151
388,388,292,292,292,151,151
389,389,293,293,293,151,151
390,390,294,294,294,151,151
391,391,295,295,295,151,151
392,392,296,296,296,151,151
393,393,297,297,297,151,151
394,394,298,298,298,151,151
396,396,299,299,299,152,152
397,397,300,300,300,152,152
397,397,301,300,301,152,152
398,398,302,302,302,152,152
399,399,303,303,303,152,152
398,399,304,303,304,152,152
400,400,305,305,305,153,153
401,401,306,306,306,153,153
403,403,307,307,307,154,154
405,405,308,308,308,155,155
407,407,309,309,309,156,156
407,407,310,309,310,156,156
406,407,311,309,311,156,156
406,407,312,309,312,156,156
405,407,313,309,313,156,156
404,407,314,309,314,156,156
406,407,315,309,315,157,157
407,407,316,309,316,157,157
408,408,317,317,317,157,157
409,409,318,318,318,157,157
408,409,319,318,319,157,157
409,409,320,318,320,157,157
410,410,321,321,321,157,157
411,411,322,322,322,157,157
411,411,323,322,323,157,157
412,412,324,324,324,157,157
414,414,325,325,325,158,158
414,414,326,325,326,158,158
414,414,327,325,327,158,158
413,414,328,325,328,158,158
415,415,329,329,329,159,159
416,416,330,330,330,159,159
416,416,331,330,331,159,159
418,418,332,332,332,160,160
420,420,333,333,333,161,161
419,420,334,333,334,161,161
420,420,335,333,335,161,161
421,421,336,336,336,161,161
423,423,337,337,337,162,162
424,424,338,338,338,162,162
424,424,339,338,339,162,162
425,425,340,340,340,162,162
426,426,341,341,341,162,162
427,427,342,342,342,162,162
427,427,343,342,343,162,162
428,428,344,344,344,162,162
429,429,345,345,345,162,162
428,429,346,345,346,162,162
429,429,347,345,347,162,162
430,430,348,348,348,162,162
431,431,349,349,349,162,162
432,432,350,350,350,162,162
433,433,351,351,351,162,162
435,435,352,352,352,163,163
436,436,353,353,353,163,163
438,438,354,354,354,164,164
439,439,355,355,355,164,164
440,440,356,356,356,164,164
441,441,357,357,357,164,164
443,443,358,358,358,165,165
444,444,359,359,359,165,165
446,446,360,360,360,166,166
447,447,361,361,361,166,166
449,449,362,362,362,167,167
448,449,363,362,363,167,167
450,450,364,364,364,168,168
451,451,365,365,365,168,168
453,453,366,366,366,169,169
454,454,367,367,367,169,169
454,454,368,367,368,169,169
455,455,369,369,369,169,169
456,456,370,370,370,169,169
455,456,371,370,371,169,169
455,456,372,370,372,169,169
456,456,373,370,373,169,169
457,457,374,374,374,169,169
456,457,375,374,375,169,168
457,457,376,374,376,169,168
458,458,377,377,377,169,168
459,459,378,378,378,169,168
459,459,379,378,379,169,168
460,460,380,380,380,169,168
460,460,381,380,381,169,168
461,461,382,382,382,169,168
462,462,383,383,383,169,168
462,462,384,383,384,169,168
463,463,385,385,385,169,168
463,463,386,385,386,169,168
465,465,387,387,387,169,169
465,465,388,387,388,169,169
465,465,389,387,389,169,169
466,466,390,390,390,169,169
468,468,391,391,391,170,170
469,469,392,392,392,170,170
468,469,393,392,393,170,170
468,469,394,392,394,170,170
470,470,395,395,395,171,171
470,470,396,395,396,171,171
471,471,397,397,397,171,171
472,472,398,398,398,171,171
474,474,399,399,399,172,172
475,475,400,400,400,172,172
476,476,401,401,401,172,172
477,477,402,402,402,172,172
479,479,403,403,403,173,173
480,480,404,404,404,173,173
481,481,405,405,405,173,173
480,481,406,405,406,173,173
482,482,407,407,407,174,174
481,482,408,407,408,174,174
482,482,409,407,409,174,174
483,483,410,410,410,174,174
483,483,411,410,411,174,174
482,483,412,410,412,174,174
483,483,413,410,413,174,174
484,484,414,414,414,174,174
484,484,415,414,415,174,174
485,485,416,416,416,174,174
486,486,417,417,417,174,174
487,487,418,418,418,174,174
485,487,419,418,419,174,174
485,487,420,418,420,174,174
486,487,421,418,421,174,174
487,487,422,418,422,174,174
489,489,423,423,423,175,175
487,489,424,423,424,175,175
488,489,425,423,425,175,175
489,489,426,423,426,175,175
488,489,427,423,427,175,175
489,489,428,423,428,175,175
490,490,429,429,429,175,175
490,490,430,429,430,175,175
491,491,431,431,431,175,175
492,492,432,432,432,175,175
492,492,433,432,433,175,175
493,493,434,434,434,175,175
493,493,435,434,435,175,175
493,493,436,434,436,175,175
494,494,437,437,437,175,175
495,495,438,438,438,175,175
494,495,439,438,439,175,175
495,495,440,438,440,175,175
496,496,441,441,441,175,175
497,497,442,442,442,175,175
496,497,443,442,443,175,175
496,497,444,442,444,175,175
497,497,445,442,445,175,175
498,498,446,446,446,175,175
497,498,447,446,447,175,175
496,498,448,446,448,175,175
497,498,449,446,449,175,175
497,498,450,446,450,175,175
497,498,451,446,451,175,175
496,498,452,446,452,175,175
497,498,453,446,453,175,175
498,498,454,446,454,175,175
499,499,455,455,455,175,175
500,500,456,456,456,175,175
500,500,457,456,457,175,175
501,501,458,458,458,175,175
501,501,459,458,459,175,175
502,502,460,460,460,175,175
501,502,461,460,461,175,175
501,502,462,460,462,175,175
502,502,463,460,463,175,175
501,502,464,460,464,175,175
503,503,465,465,465,176,176
502,503,466,465,466,176,176
503,503,467,465,467,176,176
501,503,468,465,468,176,176
500,503,469,465,469,176,176
500,503,470,465,470,176,176
499,503,471,465,471,176,176
500,503,472,465,472,176,176
502,503,473,465,473,177,177
503,503,474,465,474,177,177
505,505,475,475,475,178,178
507,507,476,476,476,179,179
509,509,477,477,477,180,180
508,509,478,477,478,180,180
507,509,479,477,479,180,179
508,509,480,477,480,180,179
507,509,481,477,481,180,179
507,509,482,477,482,180,179
506,509,483,477,483,180,179
507,509,484,477,484,180,179
507,509,485,477,485,180,179
507,509,486,477,486,180,179
508,509,487,477,487,180,179
509,509,488,477,488,180,179
510,510,489,489,489,180,179
512,512,490,490,490,180,180
513,513,491,491,491,180,180
513,513,492,491,492,180,180
514,514,493,493,493,180,180
514,514,494,493,494,180,180
515,515,495,495,495,180,180
514,515,496,495,496,180,180
513,515,497,495,497,180,180
515,515,498,495,498,181,181
514,515,499,495,499,181,181
514,515,500,495,500,181,181
516,516,501,501,501,182,182
517,517,502,502,502,182,182
518,518,503,503,503,182,182
517,518,504,503,504,182,182
519,519,505,505,505,183,183
518,519,506,505,506,183,183
519,519,507,505,507,183,183
520,520,508,508,508,183,183
521,521,509,509,509,183,183
522,522,510,510,510,183,183
523,523,511,511,511,183,183
522,523,512,511,512,183,183
523,523,513,511,513,183,183
525,525,514,514,514,184,184
525,525,515,514,515,184,184
526,526,516,516,516,184,184
527,527,517,517,517,184,184
526,527,518,517,518,184,184
525,527,519,517,519,184,184
526,527,520,517,520,184,184
526,527,521,517,521,184,184
526,527,522,517,522,184,184
527,527,523,517,523,184,184
528,528,524,524,524,184,184
529,529,525,525,525,184,184
530,530,526,526,526,184,184
531,531,527,527,527,184,184
530,531,528,527,528,184,184
531,531,529,527,529,184,184
530,531,530,527,530,184,184
530,531,531,527,531,184,184
531,531,532,527,532,184,184
532,532,533,533,533,184,184
532,532,534,533,534,184,184
532,532,535,533,535,184,184
533,533,536,536,536,184,184
534,534,537,537,537,184,184
534,534,538,537,538,184,184
534,534,539,537,539,184,184
534,534,540,537,540,184,184
535,535,541,541,541,184,184
535,535,542,541,542,184,184
535,535,543,541,543,184,184
533,535,544,541,544,184,184
535,535,545,541,545,185,185
536,536,546,546,546,185,185
537,537,547,547,547,185,185
539,539,548,548,548,186,186
540,540,549,549,549,186,186
540,540,550,549,550,186,186
541,541,551,551,551,186,186
540,541,552,551,552,186,186
540,541,553,551,553,186,186
540,541,554,551,554,186,186
540,541,555,551,555,186,186
541,541,556,551,556,186,186
541,541,557,551,557,186,186
541,541,558,551,558,186,186
542,542,559,559,559,186,186
542,542,560,559,560,186,186
543,543,561,561,561,186,186
542,543,562,561,562,186,186
543,543,563,561,563,186,186
544,544,564,564,564,186,186
543,544,565,564,565,186,186
543,544,566,564,566,186,186
543,544,567,564,567,186,186
541,544,568,564,568,186,186
543,544,569,564,569,187,187
542,544,570,564,570,187,187
544,544,571,564,571,188,188
544,544,572,564,572,188,188
544,544,573,564,573,188,188
543,544,574,564,574,188,188
544,544,575,564,575,188,188
543,544,576,564,576,188,188
544,544,577,564,577,188,188
543,544,578,564,578,188,188
542,544,579,564,579,188,188
543,544,580,564,580,188,188
544,544,581,564,581,188,188
545,545,582,582,582,188,188
544,545,583,582,583,188,188
542,545,584,582,584,188,188
542,545,585,582,585,188,188
542,545,586,582,586,188,188
541,545,587,582,587,188,188
542,545,588,582,588,188,188
541,545,589,582,589,188,187
541,545,590,582,590,188,187
542,545,591,582,591,188,187
542,545,592,582,592,188,187
542,545,593,582,593,188,187
543,545,594,582,594,188,187
544,545,595,582,595,188,187
545,545,596,582,596,188,187
545,545,597,582,597,188,187
546,546,598,598,598,188,187
545,546,599,598,599,188,187
546,546,600,598,600,188,187
547,547,601,601,601,188,187
547,547,602,601,602,188,187
548,548,603,603,603,188,187
549,549,604,604,604,188,187
548,549,605,604,605,188,187
546,549,606,604,606,188,187
547,549,607,604,607,188,187
547,549,608,604,608,188,187
548,549,609,604,609,188,187
548,549,610,604,610,188,187
548,549,611,604,611,188,187
548,549,612,604,612,188,187
548,549,613,604,613,188,187
548,549,614,604,614,188,187
548,549,615,604,615,188,187
548,549,616,604,616,188,187
548,549,617,604,617,188,187
547,549,618,604,618,188,187
548,549,619,604,619,188,187
550,550,620,620,620,188,188
548,550,621,620,621,188,188
549,550,622,620,622,188,188
550,550,623,620,623,188,188
551,551,624,624,624,188,188
551,551,625,624,625,188,188
551,551,626,624,626,188,188
552,552,627,627,627,188,188
553,553,628,628,628,188,188
554,554,629,629,629,188,188
556,556,630,630,630,189,189
556,556,631,630,631,189,189
555,556,632,630,632,189,189
556,556,633,630,633,189,189
557,557,634,634,634,189,189
558,558,635,635,635,189,189
559,559,636,636,636,189,189
560,560,637,637,637,189,189
561,561,638,638,638,189,189
562,562,639,639,639,189,189
563,563,640,640,640,189,189
565,565,641,641,641,190,190
567,567,642,642,642,191,191
567,567,643,642,643,191,191
565,567,644,642,644,191,190
565,567,645,642,645,191,190
566,567,646,642,646,191,190
565,567,647,642,647,191,190
565,567,648,642,648,191,190
564,567,649,642,649,191,190
564,567,650,642,650,191,190
565,567,651,642,651,191,190
564,567,652,642,652,191,190
565,567,653,642,653,191,190
565,567,654,642,654,191,190
565,567,655,642,655,191,190
566,567,656,642,656,191,190
566,567,657,642,657,191,190
567,567,658,642,658,191,190
568,568,659,659,659,191,190
569,569,660,660,660,191,190
570,570,661,661,661,191,190
571,571,662,662,662,191,190
572,572,663,663,663,191,190
573,573,664,664,664,191,190
573,573,665,664,665,191,190
572,573,666,664,666,191,190
571,573,667,664,667,191,189
572,573,668,664,668,191,189
572,573,669,664,669,191,189
572,573,670,664,670,191,189
571,573,671,664,671,191,189
572,573,672,664,672,191,189
573,573,673,664,673,191,189
572,573,674,664,674,191,189
571,573,675,664,675,191,188
571,573,676,664,676,191,188
572,573,677,664,677,191,188
572,573,678,664,678,191,188
572,573,679,664,679,191,188
573,573,680,664,680,191,188
574,574,681,681,681,191,188
575,575,682,682,682,191,188
576,576,683,683,683,191,188
578,578,684,684,684,191,189
578,578,685,684,685,191,189
577,578,686,684,686,191,189
578,578,687,684,687,191,189
579,579,688,688,688,191,189
576,579,689,688,689,191,188
576,579,690,688,690,191,188
577,579,691,688,691,191,188
578,579,692,688,692,191,188
579,579,693,688,693,191,188
579,579,694,688,694,191,188
578,579,695,688,695,191,187
579,579,696,688,696,191,187
578,579,697,688,697,191,187
579,579,698,688,698,191,187
578,579,699,688,699,191,187
577,579,700,688,700,191,187
578,579,701,688,701,191,187
579,579,702,688,702,191,187
578,579,703,688,703,191,187
580,580,704,704,704,191,188
579,580,705,704,705,191,188
580,580,706,704,706,191,188
580,580,707,704,707,191,188
580,580,708,704,708,191,188
581,581,709,709,709,191,188
580,581,710,709,710,191,188
579,581,711,709,711,191,187
580,581,712,709,712,191,187
580,581,713,709,713,191,187
580,581,714,709,714,191,187
578,581,715,709,715,191,186
577,581,716,709,716,191,186
576,581,717,709,717,191,186
575,581,718,709,718,191,186
574,581,719,709,719,191,186
574,581,720,709,720,191,186
574,581,721,709,721,191,186
575,581,722,709,722,191,186
576,581,723,709,723,191,186
576,581,724,709,724,191,186
577,581,725,709,725,191,186
577,581,726,709,726,191,186
575,581,727,709,727,191,186
574,581,728,709,728,191,186
573,581,729,709,729,191,186
574,581,730,709,730,191,186
574,581,731,709,731,191,186
575,581,732,709,732,191,186
573,581,733,709,733,191,186
574,581,734,709,734,191,186
575,581,735,709,735,191,186
576,581,736,709,736,191,186
576,581,737,709,737,191,186
575,581,738,709,738,191,186
576,581,739,709,739,191,186
574,581,740,709,740,191,186
575,581,741,709,741,191,186
576,581,742,709,742,191,186
575,581,743,709,743,191,186
575,581,744,709,744,191,186
575,581,745,709,745,191,186
576,581,746,709,746,191,186
577,581,747,709,747,191,186
578,581,748,709,748,191,186
576,581,749,709,749,191,186
577,581,750,709,750,191,186
575,581,751,709,751,191,186
575,581,752,709,752,191,186
576,581,753,709,753,191,186
575,581,754,709,754,191,186
576,581,755,709,755,191,186
577,581,756,709,756,191,186
578,581,757,709,757,191,186
578,581,758,709,758,191,186
578,581,759,709,759,191,186
579,581,760,709,760,191,186
580,581,761,709,761,191,186
581,581,762,709,762,191,186
582,582,763,763,763,191,186
583,583,764,764,764,191,186
584,584,765,765,765,191,186
584,584,766,765,766,191,186
585,585,767,767,767,191,186
585,585,768,767,768,191,186
584,585,769,767,769,191,186
582,585,770,767,770,191,186
581,585,771,767,771,191,186
583,585,772,767,772,191,187
584,585,773,767,773,191,187
584,585,774,767,774,191,187
585,585,775,767,775,191,187
586,586,776,776,776,191,187
587,587,777,777,777,191,187
586,587,778,777,778,191,186
588,588,779,779,779,191,187
590,590,780,780,780,191,188
591,591,781,781,781,191,188
591,591,782,781,782,191,188
592,592,783,783,783,191,188
591,592,784,783,784,191,188
592,592,785,783,785,191,188
592,592,786,783,786,191,188
593,593,787,787,787,191,188
593,593,788,787,788,191,188
594,594,789,789,789,191,188
594,594,790,789,790,191,188
593,594,791,789,791,191,188
593,594,792,789,792,191,188
590,594,793,789,793,191,188
589,594,794,789,794,191,187
590,594,795,789,795,191,187
590,594,796,789,796,191,187
590,594,797,789,797,191,187
591,594,798,789,798,191,187
591,594,799,789,799,191,187
592,594,800,789,800,191,187
592,594,801,789,801,191,187
590,594,802,789,802,191,186
591,594,803,789,803,191,186
592,594,804,789,804,191,186
593,594,805,789,805,191,186
593,594,806,789,806,191,186
593,594,807,789,807,191,186
593,594,808,789,808,191,186
593,594,809,789,809,191,186
593,594,810,789,810,191,186
592,594,811,789,811,191,185
592,594,812,789,812,191,185
593,594,813,789,813,191,185
592,594,814,789,814,191,184
592,594,815,789,815,191,184
592,594,816,789,816,191,184
592,594,817,789,817,191,184
592,594,818,789,818,191,184
592,594,819,789,819,191,184
593,594,820,789,820,191,184
594,594,821,789,821,191,184
594,594,822,789,822,191,184
594,594,823,789,823,191,184
593,594,824,789,824,191,184
592,594,825,789,825,191,184
592,594,826,789,826,191,184
589,594,827,789,827,191,184
588,594,828,789,828,191,184
588,594,829,789,829,191,184
589,594,830,789,830,191,184
589,594,831,789,831,191,184
588,594,832,789,832,191,184
588,594,833,789,833,191,184
588,594,834,789,834,191,184
588,594,835,789,835,191,184
589,594,836,789,836,191,184
590,594,837,789,837,191,184
589,594,838,789,838,191,183
590,594,839,789,839,191,183
590,594,840,789,840,191,183
590,594,841,789,841,191,183
590,594,842,789,842,191,183
589,594,843,789,843,191,183
590,594,844,789,844,191,183
589,594,845,789,845,191,183
589,594,846,789,846,191,183
589,594,847,789,847,191,183
588,594,848,789,848,191,183
588,594,849,789,849,191,183
589,594,850,789,850,191,183
587,594,851,789,851,191,183
586,594,852,789,852,191,183
585,594,853,789,853,191,183
585,594,854,789,854,191,183
585,594,855,789,855,191,183
586,594,856,789,856,191,183
586,594,857,789,857,191,183
587,594,858,789,858,191,183
587,594,859,789,859,191,183
587,594,860,789,860,191,183
587,594,861,789,861,191,183
588,594,862,789,862,191,183
587,594,863,789,863,191,183
586,594,864,789,864,191,183
586,594,865,789,865,191,183
587,594,866,789,866,191,183
588,594,867,789,867,191,183
586,594,868,789,868,191,183
586,594,869,789,869,191,183
586,594,870,789,870,191,183
587,594,871,789,871,191,183
586,594,872,789,872,191,183
587,594,873,789,873,191,183
586,594,874,789,874,191,183
586,594,875,789,875,191,183
586,594,876,789,876,191,183
587,594,877,789,877,191,183
587,594,878,789,878,191,183
587,594,879,789,879,191,183
586,594,880,789,880,191,183
588,594,881,789,881,191,184
588,594,882,789,882,191,184
587,594,883,789,883,191,184
587,594,884,789,884,191,184
587,594,885,789,885,191,184
585,594,886,789,886,191,183
585,594,887,789,887,191,183
585,594,888,789,888,191,183
583,594,889,789,889,191,182
582,594,890,789,890,191,181
582,594,891,789,891,191,181
583,594,892,789,892,191,181
582,594,893,789,893,191,181
581,594,894,789,894,191,181
579,594,895,789,895,191,181
577,594,896,789,896,191,181
577,594,897,789,897,191,181
577,594,898,789,898,191,181
578,594,899,789,899,191,181
577,594,900,789,900,191,181
577,594,901,789,901,191,181
577,594,902,789,902,191,181
578,594,903,789,903,191,181
577,594,904,789,904,191,181
577,594,905,789,905,191,181
578,594,906,789,906,191,181
578,594,907,789,907,191,181
578,594,908,789,908,191,181
579,594,909,789,909,191,181
580,594,910,789,910,191,181
579,594,911,789,911,191,181
578,594,912,789,912,191,181
578,594,913,789,913,191,181
577,594,914,789,914,191,181
578,594,915,789,915,191,181
579,594,916,789,916,191,181
580,594,917,789,917,191,181
578,594,918,789,918,191,181
578,594,919,789,919,191,181
578,594,920,789,920,191,181
579,594,921,789,921,191,181
579,594,922,789,922,191,181
578,594,923,789,923,191,181
577,594,924,789,924,191,181
577,594,925,789,925,191,181
575,594,926,789,926,191,181
574,594,927,789,927,191,181
573,594,928,789,928,191,181
574,594,929,789,929,191,181
574,594,930,789,930,191,181
574,594,931,789,931,191,181
574,594,932,789,932,191,181
575,594,933,789,933,191,181
576,594,934,789,934,191,181
575,594,935,789,935,191,181
576,594,936,789,936,191,181
574,594,937,789,937,191,181
574,594,938,789,938,191,181
574,594,939,789,939,191,181
575,594,940,789,940,191,181
576,594,941,789,941,191,181
576,594,942,789,942,191,181
576,594,943,789,943,191,181
576,594,944,789,944,191,181
577,594,945,789,945,191,181
578,594,946,789,946,191,181
579,594,947,789,947,191,181
578,594,948,789,948,191,181
579,594,949,789,949,191,181
578,594,950,789,950,191,181
578,594,951,789,951,191,181
578,594,952,789,952,191,181
576,594,953,789,953,191,181
576,594,954,789,954,191,181
576,594,955,789,955,191,181
576,594,956,789,956,191,181
577,594,957,789,957,191,181
577,594,958,789,958,191,181
576,594,959,789,959,191,181
576,594,960,789,960,191,181
574,594,961,789,961,191,179
573,594,962,789,962,191,179
574,594,963,789,963,191,179
574,594,964,789,964,191,179
574,594,965,789,965,191,179
573,594,966,789,966,191,179
574,594,967,789,967,191,179
573,594,968,789,968,191,179
573,594,969,789,969,191,179
574,594,970,789,970,191,179
575,594,971,789,971,191,179
573,594,972,789,972,191,179
570,594,973,789,973,191,177
570,594,974,789,974,191,177
570,594,975,789,975,191,177
569,594,976,789,976,191,177
570,594,977,789,977,191,177
568,594,978,789,978,191,176
568,594,979,789,979,191,176
568,594,980,789,980,191,176
568,594,981,789,981,191,176
568,594,982,789,982,191,176
568,594,983,789,983,191,176
568,594,984,789,984,191,176
567,594,985,789,985,191,176
568,594,986,789,986,191,176
568,594,987,789,987,191,176
568,594,988,789,988,191,176
