currentNumberOfWords,maxNumberOfWords,currentTime,timeWithMaxWords,convergenceTime,maxNumberOfDifferentWords,currentNumberOfDifferentWords
162,162,103,103,103,66,66
163,163,104,104,104,66,66
164,164,105,105,105,66,66
165,165,106,106,106,66,66
167,167,107,107,107,67,67
168,168,108,108,108,67,67
170,170,109,109,109,68,68
171,171,110,110,110,68,68
173,173,111,111,111,69,69
175,175,112,112,112,70,70
176,176,113,113,113,70,70
177,177,114,114,114,70,70
178,178,115,115,115,70,70
178,178,116,115,116,70,70
179,179,117,117,117,70,70
181,181,118,118,118,71,71
180,181,119,118,119,71,71
182,182,120,120,120,72,72
184,184,121,121,121,73,73
185,185,122,122,122,73,73
186,186,123,123,123,73,73
186,186,124,123,124,73,73
187,187,125,125,125,73,73
189,189,126,126,126,74,74
191,191,127,127,127,75,75
192,192,128,128,128,75,75
193,193,129,129,129,75,75
194,194,130,130,130,75,75
196,196,131,131,131,76,76
195,196,132,131,132,76,76
194,196,133,131,133,76,76
195,196,134,131,134,76,76
194,196,135,131,135,76,76
195,196,136,131,136,76,76
196,196,137,131,137,76,76
197,197,138,138,138,76,76
197,197,139,138,139,76,76
198,198,140,140,140,76,76
197,198,141,140,141,76,76
198,198,142,140,142,76,76
198,198,143,140,143,76,76
199,199,144,144,144,76,76
201,201,145,145,145,77,77
202,202,146,146,146,77,77
203,203,147,147,147,77,77
202,203,148,147,148,77,77
201,203,149,147,149,77,77
203,203,150,147,150,78,78
203,203,151,147,151,78,78
204,204,152,152,152,78,78
205,205,153,153,153,78,78
207,207,154,154,154,79,79
208,208,155,155,155,79,79
209,209,156,156,156,79,79
211,211,157,157,157,80,80
212,212,158,158,158,80,80
213,213,159,159,159,80,80
214,214,160,160,160,80,80
215,215,161,161,161,80,80
213,215,162,161,162,80,80
212,215,163,161,163,80,80
213,215,164,161,164,80,80
214,215,165,161,165,80,80
215,215,166,161,166,80,80
216,216,167,167,167,80,80
217,217,168,168,168,80,80
216,217,169,168,169,80,80
217,217,170,168,170,80,80
219,219,171,171,171,81,81
220,220,172,172,172,81,81
220,220,173,172,173,81,81
222,222,174,174,174,82,82
223,223,175,175,175,82,82
224,224,176,176,176,82,82
224,224,177,176,177,82,82
225,225,178,178,178,82,82
226,226,179,179,179,82,82
227,227,180,180,180,82,82
228,228,181,181,181,82,82
229,229,182,182,182,82,82
229,229,183,182,183,82,82
226,229,184,182,184,82,82
228,229,185,182,185,83,83
229,229,186,182,186,83,83
230,230,187,187,187,83,83
231,231,188,188,188,83,83
232,232,189,189,189,83,83
233,233,190,190,190,83,83
232,233,191,190,191,83,83
232,233,192,190,192,83,83
233,233,193,190,193,83,83
234,234,194,194,194,83,83
235,235,195,195,195,83,83
236,236,196,196,196,83,83
237,237,197,197,197,83,83
238,238,198,198,198,83,83
240,240,199,199,199,84,84
241,241,200,200,200,84,84
242,242,201,201,201,84,84
244,244,202,202,202,85,85
245,245,203,203,203,85,85
247,247,204,204,204,86,86
246,247,205,204,205,86,86
247,247,206,204,206,86,86
248,248,207,207,207,86,86
249,249,208,208,208,86,86
251,251,209,209,209,87,87
252,252,210,210,210,87,87
253,253,211,211,211,87,87
254,254,212,212,212,87,87
255,255,213,213,213,87,87
254,255,214,213,214,87,87
255,255,215,213,215,87,87
256,256,216,216,216,87,87
257,257,217,217,217,87,87
258,258,218,218,218,87,87
259,259,219,219,219,87,87
260,260,220,220,220,87,87
261,261,221,221,221,87,87
263,263,222,222,222,88,88
263,263,223,222,223,88,88
265,265,224,224,224,89,89
266,266,225,225,225,89,89
264,266,226,225,226,89,89
264,266,227,225,227,89,89
265,266,228,225,228,89,89
266,266,229,225,229,89,89
267,267,230,230,230,89,89
268,268,231,231,231,89,89
269,269,232,232,232,89,89
269,269,233,232,233,89,89
270,270,234,234,234,89,89
271,271,235,235,235,89,89
272,272,236,236,236,89,89
274,274,237,237,237,90,90
275,275,238,238,238,90,90
276,276,239,239,239,90,90
277,277,240,240,240,90,90
278,278,241,241,241,90,90
279,279,242,242,242,90,90
280,280,243,243,243,90,90
281,281,244,244,244,90,90
282,282,245,245,245,90,90
281,282,246,245,246,90,90
281,282,247,245,247,90,90
282,282,248,245,248,90,90
283,283,249,249,249,90,90
284,284,250,250,250,90,90
286,286,251,251,251,91,91
287,287,252,252,252,91,91
288,288,253,253,253,91,91
287,288,254,253,254,91,91
287,288,255,253,255,91,91
288,288,256,253,256,91,91
289,289,257,257,257,91,91
290,290,258,258,258,91,91
288,290,259,258,259,91,91
289,290,260,258,260,91,91
290,290,261,258,261,91,91
291,291,262,262,262,91,91
292,292,263,263,263,91,91
293,293,264,264,264,91,91
294,294,265,265,265,91,91
295,295,266,266,266,91,91
296,296,267,267,267,91,91
297,297,268,268,268,91,91
298,298,269,269,269,91,91
298,298,270,269,270,91,91
300,300,271,271,271,92,92
301,301,272,272,272,92,92
302,302,273,273,273,92,92
303,303,274,274,274,92,92
304,304,275,275,275,92,92
305,305,276,276,276,92,92
304,305,277,276,277,92,92
304,305,278,276,278,92,92
305,305,279,276,279,92,92
306,306,280,280,280,92,92
304,306,281,280,281,92,92
303,306,282,280,282,92,92
300,306,283,280,283,92,92
301,306,284,280,284,92,92
303,306,285,280,285,93,93
304,306,286,280,286,93,93
305,306,287,280,287,93,93
306,306,288,280,288,93,93
307,307,289,289,289,93,93
307,307,290,289,290,93,93
308,308,291,291,291,93,93
308,308,292,291,292,93,93
309,309,293,293,293,93,93
310,310,294,294,294,93,93
311,311,295,295,295,93,93
311,311,296,295,296,93,93
312,312,297,297,297,93,93
313,313,298,298,298,93,93
314,314,299,299,299,93,93
315,315,300,300,300,93,93
316,316,301,301,301,93,93
316,316,302,301,302,93,93
317,317,303,303,303,93,93
316,317,304,303,304,93,93
317,317,305,303,305,93,93
318,318,306,306,306,93,93
319,319,307,307,307,93,93
321,321,308,308,308,94,94
322,322,309,309,309,94,94
323,323,310,310,310,94,94
323,323,311,310,311,94,94
323,323,312,310,312,94,94
323,323,313,310,313,94,94
324,324,314,314,314,94,94
323,324,315,314,315,94,94
324,324,316,314,316,94,94
322,324,317,314,317,94,94
323,324,318,314,318,94,94
324,324,319,314,319,94,94
323,324,320,314,320,94,94
324,324,321,314,321,94,94
322,324,322,314,322,94,94
321,324,323,314,323,94,94
320,324,324,314,324,94,94
321,324,325,314,325,94,94
319,324,326,314,326,94,94
320,324,327,314,327,94,94
320,324,328,314,328,94,94
321,324,329,314,329,94,94
322,324,330,314,330,94,94
321,324,331,314,331,94,94
322,324,332,314,332,94,94
323,324,333,314,333,94,94
324,324,334,314,334,94,94
322,324,335,314,335,94,94
323,324,336,314,336,94,94
322,324,337,314,337,94,94
321,324,338,314,338,94,94
322,324,339,314,339,94,94
323,324,340,314,340,94,94
323,324,341,314,341,94,94
324,324,342,314,342,94,94
325,325,343,343,343,94,94
326,326,344,344,344,94,94
327,327,345,345,345,94,94
326,327,346,345,346,94,94
326,327,347,345,347,94,94
324,327,348,345,348,94,94
324,327,349,345,349,94,94
325,327,350,345,350,94,94
326,327,351,345,351,94,94
326,327,352,345,352,94,94
324,327,353,345,353,94,94
325,327,354,345,354,94,94
326,327,355,345,355,94,94
327,327,356,345,356,94,94
328,328,357,357,357,94,94
329,329,358,358,358,94,94
328,329,359,358,359,94,94
329,329,360,358,360,94,94
330,330,361,361,361,94,94
328,330,362,361,362,94,94
330,330,363,361,363,95,95
331,331,364,364,364,95,95
331,331,365,364,365,95,95
330,331,366,364,366,95,95
332,332,367,367,367,96,96
331,332,368,367,368,96,96
332,332,369,367,369,96,96
331,332,370,367,370,96,96
332,332,371,367,371,96,96
332,332,372,367,372,96,96
332,332,373,367,373,96,96
333,333,374,374,374,96,96
334,334,375,375,375,96,96
335,335,376,376,376,96,96
334,335,377,376,377,96,96
335,335,378,376,378,96,96
334,335,379,376,379,96,96
335,335,380,376,380,96,96
335,335,381,376,381,96,96
334,335,382,376,382,96,96
332,335,383,376,383,96,96
333,335,384,376,384,96,96
334,335,385,376,385,96,96
335,335,386,376,386,96,96
334,335,387,376,387,96,96
335,335,388,376,388,96,96
333,335,389,376,389,96,96
334,335,390,376,390,96,96
335,335,391,376,391,96,96
336,336,392,392,392,96,96
336,336,393,392,393,96,96
337,337,394,394,394,96,96
338,338,395,395,395,96,96
339,339,396,396,396,96,96
338,339,397,396,397,96,96
339,339,398,396,398,96,96
340,340,399,399,399,96,96
341,341,400,400,400,96,96
342,342,401,401,401,96,96
343,343,402,402,402,96,96
342,343,403,402,403,96,95
342,343,404,402,404,96,95
340,343,405,402,405,96,95
340,343,406,402,406,96,95
340,343,407,402,407,96,95
340,343,408,402,408,96,95
338,343,409,402,409,96,95
337,343,410,402,410,96,95
339,343,411,402,411,96,96
339,343,412,402,412,96,96
340,343,413,402,413,96,96
341,343,414,402,414,96,96
338,343,415,402,415,96,96
339,343,416,402,416,96,96
340,343,417,402,417,96,96
341,343,418,402,418,96,96
338,343,419,402,419,96,96
339,343,420,402,420,96,96
340,343,421,402,421,96,96
341,343,422,402,422,96,96
342,343,423,402,423,96,96
343,343,424,402,424,96,96
342,343,425,402,425,96,96
343,343,426,402,426,96,96
342,343,427,402,427,96,96
343,343,428,402,428,96,96
344,344,429,429,429,96,96
345,345,430,430,430,96,96
345,345,431,430,431,96,96
344,345,432,430,432,96,96
343,345,433,430,433,96,96
344,345,434,430,434,96,96
344,345,435,430,435,96,96
345,345,436,430,436,96,96
346,346,437,437,437,96,96
347,347,438,438,438,96,96
348,348,439,439,439,96,96
349,349,440,440,440,96,96
349,349,441,440,441,96,96
350,350,442,442,442,96,96
351,351,443,443,443,96,96
351,351,444,443,444,96,96
352,352,445,445,445,96,96
353,353,446,446,446,96,96
352,353,447,446,447,96,96
353,353,448,446,448,96,96
353,353,449,446,449,96,96
351,353,450,446,450,96,95
352,353,451,446,451,96,95
350,353,452,446,452,96,95
349,353,453,446,453,96,95
347,353,454,446,454,96,95
345,353,455,446,455,96,94
344,353,456,446,456,96,94
344,353,457,446,457,96,94
345,353,458,446,458,96,94
346,353,459,446,459,96,94
347,353,460,446,460,96,94
346,353,461,446,461,96,94
347,353,462,446,462,96,94
346,353,463,446,463,96,94
343,353,464,446,464,96,94
344,353,465,446,465,96,94
344,353,466,446,466,96,94
345,353,467,446,467,96,94
346,353,468,446,468,96,94
343,353,469,446,469,96,94
344,353,470,446,470,96,94
345,353,471,446,471,96,94
341,353,472,446,472,96,94
342,353,473,446,473,96,94
341,353,474,446,474,96,94
342,353,475,446,475,96,94
340,353,476,446,476,96,93
338,353,477,446,477,96,93
338,353,478,446,478,96,93
339,353,479,446,479,96,93
339,353,480,446,480,96,93
340,353,481,446,481,96,93
341,353,482,446,482,96,93
342,353,483,446,483,96,93
343,353,484,446,484,96,93
344,353,485,446,485,96,93
345,353,486,446,486,96,93
346,353,487,446,487,96,93
347,353,488,446,488,96,93
348,353,489,446,489,96,93
348,353,490,446,490,96,93
348,353,491,446,491,96,93
349,353,492,446,492,96,93
350,353,493,446,493,96,93
351,353,494,446,494,96,93
352,353,495,446,495,96,93
352,353,496,446,496,96,93
353,353,497,446,497,96,93
354,354,498,498,498,96,93
354,354,499,498,499,96,93
355,355,500,500,500,96,93
355,355,501,500,501,96,93
355,355,502,500,502,96,93
352,355,503,500,503,96,93
351,355,504,500,504,96,93
352,355,505,500,505,96,93
353,355,506,500,506,96,93
352,355,507,500,507,96,93
353,355,508,500,508,96,93
353,355,509,500,509,96,93
354,355,510,500,510,96,93
355,355,511,500,511,96,93
355,355,512,500,512,96,93
356,356,513,513,513,96,93
355,356,514,513,514,96,93
354,356,515,513,515,96,93
352,356,516,513,516,96,92
352,356,517,513,517,96,92
349,356,518,513,518,96,92
350,356,519,513,519,96,92
347,356,520,513,520,96,92
345,356,521,513,521,96,92
344,356,522,513,522,96,92
344,356,523,513,523,96,92
345,356,524,513,524,96,92
344,356,525,513,525,96,92
344,356,526,513,526,96,92
345,356,527,513,527,96,92
346,356,528,513,528,96,92
346,356,529,513,529,96,92
346,356,530,513,530,96,92
347,356,531,513,531,96,92
347,356,532,513,532,96,92
348,356,533,513,533,96,92
349,356,534,513,534,96,92
350,356,535,513,535,96,92
348,356,536,513,536,96,92
348,356,537,513,537,96,92
349,356,538,513,538,96,92
350,356,539,513,539,96,92
350,356,540,513,540,96,92
351,356,541,513,541,96,92
351,356,542,513,542,96,92
351,356,543,513,543,96,92
351,356,544,513,544,96,92
352,356,545,513,545,96,92
353,356,546,513,546,96,92
353,356,547,513,547,96,92
351,356,548,513,548,96,92
353,356,549,513,549,96,93
349,356,550,513,550,96,92
346,356,551,513,551,96,91
346,356,552,513,552,96,91
347,356,553,513,553,96,91
348,356,554,513,554,96,91
348,356,555,513,555,96,91
348,356,556,513,556,96,91
349,356,557,513,557,96,91
347,356,558,513,558,96,91
348,356,559,513,559,96,91
348,356,560,513,560,96,91
349,356,561,513,561,96,91
349,356,562,513,562,96,91
350,356,563,513,563,96,91
351,356,564,513,564,96,91
350,356,565,513,565,96,91
348,356,566,513,566,96,91
349,356,567,513,567,96,91
349,356,568,513,568,96,91
348,356,569,513,569,96,91
346,356,570,513,570,96,90
345,356,571,513,571,96,90
346,356,572,513,572,96,90
345,356,573,513,573,96,90
345,356,574,513,574,96,90
345,356,575,513,575,96,90
346,356,576,513,576,96,90
346,356,577,513,577,96,90
347,356,578,513,578,96,90
347,356,579,513,579,96,90
348,356,580,513,580,96,90
346,356,581,513,581,96,90
346,356,582,513,582,96,90
347,356,583,513,583,96,90
347,356,584,513,584,96,90
343,356,585,513,585,96,89
344,356,586,513,586,96,89
345,356,587,513,587,96,89
346,356,588,513,588,96,89
347,356,589,513,589,96,89
347,356,590,513,590,96,89
348,356,591,513,591,96,89
349,356,592,513,592,96,89
349,356,593,513,593,96,89
349,356,594,513,594,96,89
350,356,595,513,595,96,89
349,356,596,513,596,96,88
346,356,597,513,597,96,86
347,356,598,513,598,96,86
345,356,599,513,599,96,85
345,356,600,513,600,96,85
346,356,601,513,601,96,85
346,356,602,513,602,96,85
347,356,603,513,603,96,85
348,356,604,513,604,96,85
349,356,605,513,605,96,85
350,356,606,513,606,96,85
351,356,607,513,607,96,85
350,356,608,513,608,96,84
351,356,609,513,609,96,84
351,356,610,513,610,96,84
349,356,611,513,611,96,82
349,356,612,513,612,96,82
350,356,613,513,613,96,82
351,356,614,513,614,96,82
350,356,615,513,615,96,82
348,356,616,513,616,96,82
347,356,617,513,617,96,82
345,356,618,513,618,96,82
345,356,619,513,619,96,82
343,356,620,513,620,96,81
344,356,621,513,621,96,81
344,356,622,513,622,96,81
344,356,623,513,623,96,81
345,356,624,513,624,96,81
346,356,625,513,625,96,81
346,356,626,513,626,96,81
347,356,627,513,627,96,81
347,356,628,513,628,96,81
344,356,629,513,629,96,81
343,356,630,513,630,96,81
344,356,631,513,631,96,81
342,356,632,513,632,96,81
342,356,633,513,633,96,81
341,356,634,513,634,96,81
340,356,635,513,635,96,81
341,356,636,513,636,96,81
342,356,637,513,637,96,81
343,356,638,513,638,96,81
343,356,639,513,639,96,81
343,356,640,513,640,96,81
344,356,641,513,641,96,81
345,356,642,513,642,96,81
345,356,643,513,643,96,81
345,356,644,513,644,96,81
346,356,645,513,645,96,81
346,356,646,513,646,96,81
346,356,647,513,647,96,81
347,356,648,513,648,96,81
348,356,649,513,649,96,81
347,356,650,513,650,96,81
347,356,651,513,651,96,81
348,356,652,513,652,96,81
348,356,653,513,653,96,81
346,356,654,513,654,96,80
346,356,655,513,655,96,80
345,356,656,513,656,96,80
343,356,657,513,657,96,80
341,356,658,513,658,96,80
340,356,659,513,659,96,80
341,356,660,513,660,96,80
342,356,661,513,661,96,80
342,356,662,513,662,96,80
343,356,663,513,663,96,80
344,356,664,513,664,96,80
345,356,665,513,665,96,80
346,356,666,513,666,96,80
347,356,667,513,667,96,80
348,356,668,513,668,96,80
348,356,669,513,669,96,80
349,356,670,513,670,96,80
349,356,671,513,671,96,80
350,356,672,513,672,96,80
351,356,673,513,673,96,80
352,356,674,513,674,96,80
351,356,675,513,675,96,80
352,356,676,513,676,96,80
350,356,677,513,677,96,80
349,356,678,513,678,96,80
348,356,679,513,679,96,80
348,356,680,513,680,96,80
346,356,681,513,681,96,80
345,356,682,513,682,96,80
345,356,683,513,683,96,80
345,356,684,513,684,96,80
346,356,685,513,685,96,80
346,356,686,513,686,96,80
346,356,687,513,687,96,80
346,356,688,513,688,96,80
346,356,689,513,689,96,80
347,356,690,513,690,96,80
347,356,691,513,691,96,80
348,356,692,513,692,96,80
346,356,693,513,693,96,80
344,356,694,513,694,96,80
341,356,695,513,695,96,80
342,356,696,513,696,96,80
342,356,697,513,697,96,80
343,356,698,513,698,96,80
344,356,699,513,699,96,80
343,356,700,513,700,96,80
343,356,701,513,701,96,80
342,356,702,513,702,96,80
342,356,703,513,703,96,80
342,356,704,513,704,96,80
343,356,705,513,705,96,80
341,356,706,513,706,96,79
341,356,707,513,707,96,79
342,356,708,513,708,96,79
343,356,709,513,709,96,79
344,356,710,513,710,96,79
344,356,711,513,711,96,79
344,356,712,513,712,96,79
345,356,713,513,713,96,79
346,356,714,513,714,96,79
347,356,715,513,715,96,79
346,356,716,513,716,96,79
344,356,717,513,717,96,79
344,356,718,513,718,96,79
344,356,719,513,719,96,79
345,356,720,513,720,96,79
346,356,721,513,721,96,79
347,356,722,513,722,96,79
345,356,723,513,723,96,79
345,356,724,513,724,96,79
343,356,725,513,725,96,79
341,356,726,513,726,96,79
342,356,727,513,727,96,79
342,356,728,513,728,96,79
342,356,729,513,729,96,79
340,356,730,513,730,96,79
341,356,731,513,731,96,79
342,356,732,513,732,96,79
343,356,733,513,733,96,79
344,356,734,513,734,96,79
344,356,735,513,735,96,79
344,356,736,513,736,96,79
344,356,737,513,737,96,79
342,356,738,513,738,96,79
343,356,739,513,739,96,79
344,356,740,513,740,96,79
344,356,741,513,741,96,79
344,356,742,513,742,96,79
344,356,743,513,743,96,79
345,356,744,513,744,96,79
344,356,745,513,745,96,79
343,356,746,513,746,96,78
344,356,747,513,747,96,78
341,356,748,513,748,96,78
341,356,749,513,749,96,78
337,356,750,513,750,96,76
337,356,751,513,751,96,76
338,356,752,513,752,96,76
337,356,753,513,753,96,76
338,356,754,513,754,96,76
337,356,755,513,755,96,76
335,356,756,513,756,96,76
336,356,757,513,757,96,76
337,356,758,513,758,96,76
338,356,759,513,759,96,76
338,356,760,513,760,96,76
339,356,761,513,761,96,76
339,356,762,513,762,96,76
340,356,763,513,763,96,76
339,356,764,513,764,96,76
338,356,765,513,765,96,76
337,356,766,513,766,96,76
338,356,767,513,767,96,76
338,356,768,513,768,96,76
338,356,769,513,769,96,76
336,356,770,513,770,96,76
337,356,771,513,771,96,76
336,356,772,513,772,96,76
337,356,773,513,773,96,76
336,356,774,513,774,96,76
337,356,775,513,775,96,76
338,356,776,513,776,96,76
338,356,777,513,777,96,76
339,356,778,513,778,96,76
339,356,779,513,779,96,76
340,356,780,513,780,96,76
341,356,781,513,781,96,76
342,356,782,513,782,96,76
342,356,783,513,783,96,76
340,356,784,513,784,96,76
341,356,785,513,785,96,76
342,356,786,513,786,96,76
342,356,787,513,787,96,76
343,356,788,513,788,96,76
342,356,789,513,789,96,76
343,356,790,513,790,96,76
341,356,791,513,791,96,76
341,356,792,513,792,96,76
340,356,793,513,793,96,76
341,356,794,513,794,96,76
342,356,795,513,795,96,76
343,356,796,513,796,96,76
341,356,797,513,797,96,76
342,356,798,513,798,96,76
342,356,799,513,799,96,76
342,356,800,513,800,96,76
342,356,801,513,801,96,76
339,356,802,513,802,96,74
338,356,803,513,803,96,74
338,356,804,513,804,96,74
339,356,805,513,805,96,74
340,356,806,513,806,96,74
340,356,807,513,807,96,74
340,356,808,513,808,96,74
340,356,809,513,809,96,74
338,356,810,513,810,96,73
338,356,811,513,811,96,73
335,356,812,513,812,96,73
336,356,813,513,813,96,73
337,356,814,513,814,96,73
338,356,815,513,815,96,73
336,356,816,513,816,96,73
337,356,817,513,817,96,73
335,356,818,513,818,96,73
335,356,819,513,819,96,73
334,356,820,513,820,96,73
335,356,821,513,821,96,73
335,356,822,513,822,96,73
336,356,823,513,823,96,73
336,356,824,513,824,96,73
335,356,825,513,825,96,73
336,356,826,513,826,96,73
336,356,827,513,827,96,73
334,356,828,513,828,96,72
335,356,829,513,829,96,72
333,356,830,513,830,96,72
330,356,831,513,831,96,72
329,356,832,513,832,96,72
330,356,833,513,833,96,72
328,356,834,513,834,96,71
329,356,835,513,835,96,71
329,356,836,513,836,96,71
329,356,837,513,837,96,71
329,356,838,513,838,96,71
327,356,839,513,839,96,71
327,356,840,513,840,96,71
327,356,841,513,841,96,71
327,356,842,513,842,96,71
326,356,843,513,843,96,71
325,356,844,513,844,96,71
325,356,845,513,845,96,71
326,356,846,513,846,96,71
326,356,847,513,847,96,71
323,356,848,513,848,96,71
321,356,849,513,849,96,71
319,356,850,513,850,96,71
319,356,851,513,851,96,71
318,356,852,513,852,96,71
319,356,853,513,853,96,71
318,356,854,513,854,96,71
316,356,855,513,855,96,71
314,356,856,513,856,96,71
315,356,857,513,857,96,71
315,356,858,513,858,96,71
316,356,859,513,859,96,71
314,356,860,513,860,96,71
313,356,861,513,861,96,71
314,356,862,513,862,96,71
315,356,863,513,863,96,71
314,356,864,513,864,96,71
312,356,865,513,865,96,71
311,356,866,513,866,96,71
311,356,867,513,867,96,71
310,356,868,513,868,96,71
308,356,869,513,869,96,71
309,356,870,513,870,96,71
309,356,871,513,871,96,71
309,356,872,513,872,96,71
310,356,873,513,873,96,71
311,356,874,513,874,96,71
312,356,875,513,875,96,71
313,356,876,513,876,96,71
310,356,877,513,877,96,71
310,356,878,513,878,96,71
311,356,879,513,879,96,71
311,356,880,513,880,96,71
311,356,881,513,881,96,71
308,356,882,513,882,96,71
307,356,883,513,883,96,71
305,356,884,513,884,96,71
306,356,885,513,885,96,71
306,356,886,513,886,96,71
306,356,887,513,887,96,71
307,356,888,513,888,96,71
308,356,889,513,889,96,71
305,356,890,513,890,96,71
305,356,891,513,891,96,71
304,356,892,513,892,96,71
304,356,893,513,893,96,71
304,356,894,513,894,96,71
303,356,895,513,895,96,71
303,356,896,513,896,96,71
300,356,897,513,897,96,70
301,356,898,513,898,96,70
301,356,899,513,899,96,70
301,356,900,513,900,96,70
301,356,901,513,901,96,70
302,356,902,513,902,96,70
301,356,903,513,903,96,69
302,356,904,513,904,96,69
300,356,905,513,905,96,69
299,356,906,513,906,96,69
300,356,907,513,907,96,69
299,356,908,513,908,96,69
298,356,909,513,909,96,69
298,356,910,513,910,96,69
298,356,911,513,911,96,69
298,356,912,513,912,96,69
298,356,913,513,913,96,69
298,356,914,513,914,96,69
296,356,915,513,915,96,68
295,356,916,513,916,96,68
295,356,917,513,917,96,68
296,356,918,513,918,96,68
297,356,919,513,919,96,68
297,356,920,513,920,96,68
294,356,921,513,921,96,67
295,356,922,513,922,96,67
295,356,923,513,923,96,67
295,356,924,513,924,96,67
294,356,925,513,925,96,66
294,356,926,513,926,96,66
294,356,927,513,927,96,66
293,356,928,513,928,96,66
293,356,929,513,929,96,66
293,356,930,513,930,96,66
293,356,931,513,931,96,66
294,356,932,513,932,96,66
293,356,933,513,933,96,66
291,356,934,513,934,96,65
292,356,935,513,935,96,65
292,356,936,513,936,96,65
293,356,937,513,937,96,65
293,356,938,513,938,96,65
293,356,939,513,939,96,65
292,356,940,513,940,96,65
293,356,941,513,941,96,65
294,356,942,513,942,96,65
294,356,943,513,943,96,65
295,356,944,513,944,96,65
295,356,945,513,945,96,65
295,356,946,513,946,96,65
296,356,947,513,947,96,65
296,356,948,513,948,96,65
295,356,949,513,949,96,64
295,356,950,513,950,96,64
294,356,951,513,951,96,63
295,356,952,513,952,96,63
296,356,953,513,953,96,63
297,356,954,513,954,96,63
296,356,955,513,955,96,63
295,356,956,513,956,96,63
292,356,957,513,957,96,61
293,356,958,513,958,96,61
293,356,959,513,959,96,61
294,356,960,513,960,96,61
294,356,961,513,961,96,61
295,356,962,513,962,96,61
295,356,963,513,963,96,61
296,356,964,513,964,96,61
296,356,965,513,965,96,61
296,356,966,513,966,96,61
294,356,967,513,967,96,61
295,356,968,513,968,96,61
294,356,969,513,969,96,60
294,356,970,513,970,96,60
294,356,971,513,971,96,60
294,356,972,513,972,96,60
294,356,973,513,973,96,60
295,356,974,513,974,96,60
295,356,975,513,975,96,60
296,356,976,513,976,96,60
296,356,977,513,977,96,60
297,356,978,513,978,96,60
298,356,979,513,979,96,60
298,356,980,513,980,96,60
298,356,981,513,981,96,60
299,356,982,513,982,96,60
297,356,983,513,983,96,60
297,356,984,513,984,96,60
296,356,985,513,985,96,60
294,356,986,513,986,96,60
294,356,987,513,987,96,60
294,356,988,513,988,96,60
293,356,989,513,989,96,60
