currentNumberOfWords,maxNumberOfWords,currentTime,timeWithMaxWords,convergenceTime,maxNumberOfDifferentWords,currentNumberOfDifferentWords
156,156,103,103,103,65,65
158,158,104,104,104,66,66
159,159,105,105,105,66,66
161,161,106,106,106,67,67
163,163,107,107,107,68,68
165,165,108,108,108,69,69
165,165,109,108,109,69,69
166,166,110,110,110,69,69
168,168,111,111,111,70,70
170,170,112,112,112,71,71
171,171,113,113,113,71,71
173,173,114,114,114,72,72
174,174,115,115,115,72,72
175,175,116,116,116,72,72
176,176,117,117,117,72,72
177,177,118,118,118,72,72
178,178,119,119,119,72,72
179,179,120,120,120,72,72
181,181,121,121,121,73,73
182,182,122,122,122,73,73
183,183,123,123,123,73,73
185,185,124,124,124,74,74
185,185,125,124,125,74,74
186,186,126,126,126,74,74
187,187,127,127,127,74,74
188,188,128,128,128,74,74
189,189,129,129,129,74,74
190,190,130,130,130,74,74
191,191,131,131,131,74,74
192,192,132,132,132,74,74
193,193,133,133,133,74,74
194,194,134,134,134,74,74
195,195,135,135,135,74,74
197,197,136,136,136,75,75
198,198,137,137,137,75,75
200,200,138,138,138,76,76
201,201,139,139,139,76,76
202,202,140,140,140,76,76
203,203,141,141,141,76,76
204,204,142,142,142,76,76
205,205,143,143,143,76,76
206,206,144,144,144,76,76
207,207,145,145,145,76,76
207,207,146,145,146,76,76
206,207,147,145,147,76,76
207,207,148,145,148,76,76
208,208,149,149,149,76,76
209,209,150,150,150,76,76
210,210,151,151,151,76,76
211,211,152,152,152,76,76
213,213,153,153,153,77,77
213,213,154,153,154,77,77
212,213,155,153,155,77,77
213,213,156,153,156,77,77
214,214,157,157,157,77,77
215,215,158,158,158,77,77
216,216,159,159,159,77,77
218,218,160,160,160,78,78
218,218,161,160,161,78,78
219,219,162,162,162,78,78
217,219,163,162,163,78,78
216,219,164,162,164,78,78
217,219,165,162,165,78,78
217,219,166,162,166,78,78
218,219,167,162,167,78,78
219,219,168,162,168,78,78
220,220,169,169,169,78,78
221,221,170,170,170,78,78
222,222,171,171,171,78,78
223,223,172,172,172,78,78
224,224,173,173,173,78,78
225,225,174,174,174,78,78
224,225,175,174,175,78,78
225,225,176,174,176,78,78
226,226,177,177,177,78,78
227,227,178,178,178,78,78
228,228,179,179,179,78,78
230,230,180,180,180,79,79
231,231,181,181,181,79,79
231,231,182,181,182,79,79
232,232,183,183,183,79,79
234,234,184,184,184,80,80
232,234,185,184,185,80,80
233,234,186,184,186,80,80
234,234,187,184,187,80,80
233,234,188,184,188,80,80
234,234,189,184,189,80,80
234,234,190,184,190,80,80
235,235,191,191,191,80,80
236,236,192,192,192,80,80
238,238,193,193,193,81,81
240,240,194,194,194,82,82
239,240,195,194,195,82,82
239,240,196,194,196,82,82
238,240,197,194,197,82,81
240,240,198,194,198,82,82
241,241,199,199,199,82,82
242,242,200,200,200,82,82
243,243,201,201,201,82,82
244,244,202,202,202,82,82
245,245,203,203,203,82,82
244,245,204,203,204,82,81
246,246,205,205,205,82,82
246,246,206,205,206,82,82
247,247,207,207,207,82,82
248,248,208,208,208,82,82
249,249,209,209,209,82,82
250,250,210,210,210,82,82
251,251,211,211,211,82,82
252,252,212,212,212,82,82
253,253,213,213,213,82,82
252,253,214,213,214,82,81
253,253,215,213,215,82,81
254,254,216,216,216,82,81
255,255,217,217,217,82,81
256,256,218,218,218,82,81
256,256,219,218,219,82,81
257,257,220,220,220,82,81
257,257,221,220,221,82,81
259,259,222,222,222,82,82
261,261,223,223,223,83,83
262,262,224,224,224,83,83
263,263,225,225,225,83,83
264,264,226,226,226,83,83
265,265,227,227,227,83,83
266,266,228,228,228,83,83
267,267,229,229,229,83,83
268,268,230,230,230,83,83
269,269,231,231,231,83,83
270,270,232,232,232,83,83
272,272,233,233,233,84,84
274,274,234,234,234,85,85
274,274,235,234,235,85,85
275,275,236,236,236,85,85
276,276,237,237,237,85,85
277,277,238,238,238,85,85
276,277,239,238,239,85,84
277,277,240,238,240,85,84
278,278,241,241,241,85,84
277,278,242,241,242,85,84
279,279,243,243,243,85,85
280,280,244,244,244,85,85
281,281,245,245,245,85,85
282,282,246,246,246,85,85
282,282,247,246,247,85,85
281,282,248,246,248,85,85
281,282,249,246,249,85,85
282,282,250,246,250,85,85
284,284,251,251,251,86,86
285,285,252,252,252,86,86
287,287,253,253,253,87,87
288,288,254,254,254,87,87
289,289,255,255,255,87,87
289,289,256,255,256,87,87
288,289,257,255,257,87,87
287,289,258,255,258,87,87
286,289,259,255,259,87,87
287,289,260,255,260,87,87
288,289,261,255,261,87,87
289,289,262,255,262,87,87
288,289,263,255,263,87,87
289,289,264,255,264,87,87
290,290,265,265,265,87,87
291,291,266,266,266,87,87
292,292,267,267,267,87,87
291,292,268,267,268,87,87
291,292,269,267,269,87,87
292,292,270,267,270,87,87
292,292,271,267,271,87,87
292,292,272,267,272,87,87
293,293,273,273,273,87,87
294,294,274,274,274,87,87
295,295,275,275,275,87,87
296,296,276,276,276,87,87
297,297,277,277,277,87,87
298,298,278,278,278,87,87
300,300,279,279,279,88,88
300,300,280,279,280,88,88
301,301,281,281,281,88,88
302,302,282,282,282,88,88
301,302,283,282,283,88,88
300,302,284,282,284,88,88
301,302,285,282,285,88,88
302,302,286,282,286,88,88
303,303,287,287,287,88,88
304,304,288,288,288,88,88
305,305,289,289,289,88,88
305,305,290,289,290,88,88
305,305,291,289,291,88,88
306,306,292,292,292,88,88
305,306,293,292,293,88,88
306,306,294,292,294,88,88
306,306,295,292,295,88,88
307,307,296,296,296,88,88
308,308,297,297,297,88,88
309,309,298,298,298,88,88
310,310,299,299,299,88,88
311,311,300,300,300,88,88
310,311,301,300,301,88,88
312,312,302,302,302,89,89
313,313,303,303,303,89,89
311,313,304,303,304,89,89
312,313,305,303,305,89,89
313,313,306,303,306,89,89
313,313,307,303,307,89,89
315,315,308,308,308,90,90
316,316,309,309,309,90,90
317,317,310,310,310,90,90
317,317,311,310,311,90,90
316,317,312,310,312,90,90
315,317,313,310,313,90,90
316,317,314,310,314,90,90
315,317,315,310,315,90,90
316,317,316,310,316,90,90
315,317,317,310,317,90,90
316,317,318,310,318,90,90
314,317,319,310,319,90,90
312,317,320,310,320,90,90
311,317,321,310,321,90,90
312,317,322,310,322,90,90
310,317,323,310,323,90,90
310,317,324,310,324,90,90
311,317,325,310,325,90,90
309,317,326,310,326,90,90
307,317,327,310,327,90,90
307,317,328,310,328,90,90
307,317,329,310,329,90,90
308,317,330,310,330,90,90
309,317,331,310,331,90,90
310,317,332,310,332,90,90
311,317,333,310,333,90,90
311,317,334,310,334,90,90
310,317,335,310,335,90,90
312,317,336,310,336,91,91
313,317,337,310,337,91,91
314,317,338,310,338,91,91
316,317,339,310,339,92,92
315,317,340,310,340,92,92
316,317,341,310,341,92,92
317,317,342,310,342,92,92
316,317,343,310,343,92,92
317,317,344,310,344,92,92
317,317,345,310,345,92,92
316,317,346,310,346,92,92
317,317,347,310,347,92,92
318,318,348,348,348,92,92
317,318,349,348,349,92,92
318,318,350,348,350,92,92
319,319,351,351,351,92,92
320,320,352,352,352,92,92
321,321,353,353,353,92,92
322,322,354,354,354,92,92
323,323,355,355,355,92,92
324,324,356,356,356,92,92
323,324,357,356,357,92,92
323,324,358,356,358,92,92
324,324,359,356,359,92,92
325,325,360,360,360,92,92
325,325,361,360,361,92,92
324,325,362,360,362,92,92
325,325,363,360,363,92,92
326,326,364,364,364,92,92
327,327,365,365,365,92,92
327,327,366,365,366,92,92
326,327,367,365,367,92,92
326,327,368,365,368,92,92
328,328,369,369,369,93,93
327,328,370,369,370,93,93
329,329,371,371,371,94,94
330,330,372,372,372,94,94
331,331,373,373,373,94,94
330,331,374,373,374,94,94
330,331,375,373,375,94,94
331,331,376,373,376,94,94
332,332,377,377,377,94,94
333,333,378,378,378,94,94
332,333,379,378,379,94,94
333,333,380,378,380,94,94
334,334,381,381,381,94,94
332,334,382,381,382,94,94
332,334,383,381,383,94,94
331,334,384,381,384,94,94
332,334,385,381,385,94,94
332,334,386,381,386,94,94
333,334,387,381,387,94,94
334,334,388,381,388,94,94
334,334,389,381,389,94,94
333,334,390,381,390,94,94
333,334,391,381,391,94,94
334,334,392,381,392,94,94
332,334,393,381,393,94,94
333,334,394,381,394,94,94
330,334,395,381,395,94,94
331,334,396,381,396,94,94
332,334,397,381,397,94,94
333,334,398,381,398,94,94
334,334,399,381,399,94,94
334,334,400,381,400,94,94
333,334,401,381,401,94,94
332,334,402,381,402,94,94
333,334,403,381,403,94,94
332,334,404,381,404,94,94
331,334,405,381,405,94,94
331,334,406,381,406,94,94
331,334,407,381,407,94,94
330,334,408,381,408,94,94
331,334,409,381,409,94,94
331,334,410,381,410,94,94
332,334,411,381,411,94,94
333,334,412,381,412,94,94
332,334,413,381,413,94,94
329,334,414,381,414,94,94
330,334,415,381,415,94,94
329,334,416,381,416,94,94
330,334,417,381,417,94,94
330,334,418,381,418,94,94
331,334,419,381,419,94,94
331,334,420,381,420,94,94
332,334,421,381,421,94,94
333,334,422,381,422,94,94
334,334,423,381,423,94,94
333,334,424,381,424,94,94
333,334,425,381,425,94,94
334,334,426,381,426,94,94
332,334,427,381,427,94,94
332,334,428,381,428,94,94
333,334,429,381,429,94,94
333,334,430,381,430,94,94
334,334,431,381,431,94,94
333,334,432,381,432,94,94
334,334,433,381,433,94,94
335,335,434,434,434,94,94
336,336,435,435,435,94,94
336,336,436,435,436,94,94
336,336,437,435,437,94,94
337,337,438,438,438,94,94
335,337,439,438,439,94,94
334,337,440,438,440,94,94
335,337,441,438,441,94,94
336,337,442,438,442,94,94
335,337,443,438,443,94,94
336,337,444,438,444,94,94
335,337,445,438,445,94,94
336,337,446,438,446,94,94
336,337,447,438,447,94,94
337,337,448,438,448,94,94
338,338,449,449,449,94,94
338,338,450,449,450,94,94
338,338,451,449,451,94,94
339,339,452,452,452,94,94
340,340,453,453,453,94,94
338,340,454,453,454,94,94
337,340,455,453,455,94,94
335,340,456,453,456,94,94
336,340,457,453,457,94,94
337,340,458,453,458,94,94
338,340,459,453,459,94,94
339,340,460,453,460,94,94
338,340,461,453,461,94,94
337,340,462,453,462,94,94
338,340,463,453,463,94,94
339,340,464,453,464,94,94
339,340,465,453,465,94,94
338,340,466,453,466,94,93
339,340,467,453,467,94,93
338,340,468,453,468,94,93
338,340,469,453,469,94,93
337,340,470,453,470,94,93
338,340,471,453,471,94,93
337,340,472,453,472,94,93
338,340,473,453,473,94,93
336,340,474,453,474,94,93
337,340,475,453,475,94,93
337,340,476,453,476,94,93
338,340,477,453,477,94,93
337,340,478,453,478,94,93
337,340,479,453,479,94,93
338,340,480,453,480,94,93
339,340,481,453,481,94,93
339,340,482,453,482,94,93
339,340,483,453,483,94,93
339,340,484,453,484,94,93
340,340,485,453,485,94,93
339,340,486,453,486,94,93
336,340,487,453,487,94,92
337,340,488,453,488,94,92
337,340,489,453,489,94,92
338,340,490,453,490,94,92
339,340,491,453,491,94,92
338,340,492,453,492,94,92
337,340,493,453,493,94,92
335,340,494,453,494,94,91
336,340,495,453,495,94,91
337,340,496,453,496,94,91
338,340,497,453,497,94,91
337,340,498,453,498,94,91
338,340,499,453,499,94,91
337,340,500,453,500,94,91
337,340,501,453,501,94,91
336,340,502,453,502,94,91
333,340,503,453,503,94,90
334,340,504,453,504,94,90
334,340,505,453,505,94,90
334,340,506,453,506,94,90
334,340,507,453,507,94,90
335,340,508,453,508,94,90
335,340,509,453,509,94,90
335,340,510,453,510,94,90
336,340,511,453,511,94,90
336,340,512,453,512,94,90
337,340,513,453,513,94,90
338,340,514,453,514,94,90
335,340,515,453,515,94,90
335,340,516,453,516,94,90
335,340,517,453,517,94,90
335,340,518,453,518,94,90
336,340,519,453,519,94,90
333,340,520,453,520,94,89
334,340,521,453,521,94,89
333,340,522,453,522,94,89
334,340,523,453,523,94,89
333,340,524,453,524,94,89
334,340,525,453,525,94,89
335,340,526,453,526,94,89
336,340,527,453,527,94,89
337,340,528,453,528,94,89
338,340,529,453,529,94,89
337,340,530,453,530,94,89
338,340,531,453,531,94,89
339,340,532,453,532,94,89
340,340,533,453,533,94,89
340,340,534,453,534,94,89
341,341,535,535,535,94,89
340,341,536,535,536,94,89
338,341,537,535,537,94,89
338,341,538,535,538,94,89
339,341,539,535,539,94,89
338,341,540,535,540,94,89
338,341,541,535,541,94,89
336,341,542,535,542,94,89
336,341,543,535,543,94,89
335,341,544,535,544,94,89
336,341,545,535,545,94,89
335,341,546,535,546,94,89
336,341,547,535,547,94,89
337,341,548,535,548,94,89
337,341,549,535,549,94,89
337,341,550,535,550,94,89
337,341,551,535,551,94,89
336,341,552,535,552,94,89
337,341,553,535,553,94,89
336,341,554,535,554,94,89
335,341,555,535,555,94,89
334,341,556,535,556,94,89
334,341,557,535,557,94,89
335,341,558,535,558,94,89
334,341,559,535,559,94,89
335,341,560,535,560,94,89
336,341,561,535,561,94,89
336,341,562,535,562,94,89
333,341,563,535,563,94,88
331,341,564,535,564,94,88
332,341,565,535,565,94,88
333,341,566,535,566,94,88
332,341,567,535,567,94,87
333,341,568,535,568,94,87
331,341,569,535,569,94,87
332,341,570,535,570,94,87
333,341,571,535,571,94,87
333,341,572,535,572,94,87
331,341,573,535,573,94,86
328,341,574,535,574,94,86
329,341,575,535,575,94,86
329,341,576,535,576,94,86
329,341,577,535,577,94,86
329,341,578,535,578,94,86
329,341,579,535,579,94,86
329,341,580,535,580,94,86
327,341,581,535,581,94,85
328,341,582,535,582,94,85
327,341,583,535,583,94,85
327,341,584,535,584,94,85
327,341,585,535,585,94,85
325,341,586,535,586,94,85
325,341,587,535,587,94,85
325,341,588,535,588,94,85
325,341,589,535,589,94,85
326,341,590,535,590,94,85
323,341,591,535,591,94,85
324,341,592,535,592,94,85
324,341,593,535,593,94,85
322,341,594,535,594,94,85
321,341,595,535,595,94,85
322,341,596,535,596,94,85
322,341,597,535,597,94,85
322,341,598,535,598,94,85
320,341,599,535,599,94,85
320,341,600,535,600,94,85
321,341,601,535,601,94,85
319,341,602,535,602,94,84
319,341,603,535,603,94,84
317,341,604,535,604,94,84
318,341,605,535,605,94,84
318,341,606,535,606,94,84
319,341,607,535,607,94,84
319,341,608,535,608,94,84
319,341,609,535,609,94,84
319,341,610,535,610,94,84
319,341,611,535,611,94,84
320,341,612,535,612,94,84
320,341,613,535,613,94,84
320,341,614,535,614,94,84
321,341,615,535,615,94,84
322,341,616,535,616,94,84
322,341,617,535,617,94,84
321,341,618,535,618,94,84
320,341,619,535,619,94,83
320,341,620,535,620,94,83
321,341,621,535,621,94,83
321,341,622,535,622,94,83
319,341,623,535,623,94,83
320,341,624,535,624,94,83
320,341,625,535,625,94,83
320,341,626,535,626,94,83
320,341,627,535,627,94,83
321,341,628,535,628,94,83
319,341,629,535,629,94,83
320,341,630,535,630,94,83
320,341,631,535,631,94,83
320,341,632,535,632,94,83
318,341,633,535,633,94,83
318,341,634,535,634,94,83
319,341,635,535,635,94,83
320,341,636,535,636,94,83
321,341,637,535,637,94,83
322,341,638,535,638,94,83
319,341,639,535,639,94,82
319,341,640,535,640,94,82
317,341,641,535,641,94,82
317,341,642,535,642,94,82
318,341,643,535,643,94,82
319,341,644,535,644,94,82
320,341,645,535,645,94,82
321,341,646,535,646,94,82
321,341,647,535,647,94,82
322,341,648,535,648,94,82
322,341,649,535,649,94,82
323,341,650,535,650,94,82
324,341,651,535,651,94,82
325,341,652,535,652,94,82
324,341,653,535,653,94,82
324,341,654,535,654,94,82
325,341,655,535,655,94,82
326,341,656,535,656,94,82
327,341,657,535,657,94,82
328,341,658,535,658,94,82
329,341,659,535,659,94,82
330,341,660,535,660,94,82
331,341,661,535,661,94,82
330,341,662,535,662,94,82
331,341,663,535,663,94,82
330,341,664,535,664,94,82
331,341,665,535,665,94,82
331,341,666,535,666,94,82
332,341,667,535,667,94,82
333,341,668,535,668,94,82
332,341,669,535,669,94,82
332,341,670,535,670,94,82
333,341,671,535,671,94,82
331,341,672,535,672,94,82
332,341,673,535,673,94,82
333,341,674,535,674,94,82
333,341,675,535,675,94,82
333,341,676,535,676,94,82
331,341,677,535,677,94,82
332,341,678,535,678,94,82
332,341,679,535,679,94,82
332,341,680,535,680,94,82
332,341,681,535,681,94,82
332,341,682,535,682,94,82
330,341,683,535,683,94,82
330,341,684,535,684,94,82
330,341,685,535,685,94,82
331,341,686,535,686,94,82
330,341,687,535,687,94,82
331,341,688,535,688,94,82
330,341,689,535,689,94,82
330,341,690,535,690,94,82
330,341,691,535,691,94,82
331,341,692,535,692,94,82
329,341,693,535,693,94,82
329,341,694,535,694,94,82
330,341,695,535,695,94,82
331,341,696,535,696,94,82
332,341,697,535,697,94,82
330,341,698,535,698,94,82
328,341,699,535,699,94,82
329,341,700,535,700,94,82
325,341,701,535,701,94,80
324,341,702,535,702,94,80
325,341,703,535,703,94,80
324,341,704,535,704,94,80
323,341,705,535,705,94,80
322,341,706,535,706,94,80
321,341,707,535,707,94,80
322,341,708,535,708,94,80
322,341,709,535,709,94,80
322,341,710,535,710,94,80
322,341,711,535,711,94,80
321,341,712,535,712,94,80
321,341,713,535,713,94,80
322,341,714,535,714,94,80
320,341,715,535,715,94,80
321,341,716,535,716,94,80
322,341,717,535,717,94,80
322,341,718,535,718,94,80
323,341,719,535,719,94,80
323,341,720,535,720,94,80
323,341,721,535,721,94,80
324,341,722,535,722,94,80
323,341,723,535,723,94,79
323,341,724,535,724,94,79
323,341,725,535,725,94,79
324,341,726,535,726,94,79
325,341,727,535,727,94,79
324,341,728,535,728,94,79
325,341,729,535,729,94,79
325,341,730,535,730,94,79
324,341,731,535,731,94,79
325,341,732,535,732,94,79
326,341,733,535,733,94,79
324,341,734,535,734,94,79
325,341,735,535,735,94,79
325,341,736,535,736,94,79
324,341,737,535,737,94,79
322,341,738,535,738,94,78
323,341,739,535,739,94,78
322,341,740,535,740,94,78
321,341,741,535,741,94,78
322,341,742,535,742,94,78
322,341,743,535,743,94,78
323,341,744,535,744,94,78
323,341,745,535,745,94,78
323,341,746,535,746,94,78
322,341,747,535,747,94,77
323,341,748,535,748,94,77
322,341,749,535,749,94,76
322,341,750,535,750,94,76
322,341,751,535,751,94,76
321,341,752,535,752,94,76
320,341,753,535,753,94,76
318,341,754,535,754,94,76
318,341,755,535,755,94,76
318,341,756,535,756,94,76
319,341,757,535,757,94,76
320,341,758,535,758,94,76
318,341,759,535,759,94,76
317,341,760,535,760,94,76
316,341,761,535,761,94,76
316,341,762,535,762,94,76
317,341,763,535,763,94,76
317,341,764,535,764,94,76
317,341,765,535,765,94,76
317,341,766,535,766,94,76
316,341,767,535,767,94,76
314,341,768,535,768,94,76
314,341,769,535,769,94,76
311,341,770,535,770,94,74
312,341,771,535,771,94,74
313,341,772,535,772,94,74
314,341,773,535,773,94,74
314,341,774,535,774,94,74
315,341,775,535,775,94,74
316,341,776,535,776,94,74
317,341,777,535,777,94,74
317,341,778,535,778,94,74
314,341,779,535,779,94,73
314,341,780,535,780,94,73
315,341,781,535,781,94,73
315,341,782,535,782,94,73
314,341,783,535,783,94,73
314,341,784,535,784,94,73
315,341,785,535,785,94,73
313,341,786,535,786,94,73
314,341,787,535,787,94,73
313,341,788,535,788,94,72
314,341,789,535,789,94,72
314,341,790,535,790,94,72
315,341,791,535,791,94,72
315,341,792,535,792,94,72
316,341,793,535,793,94,72
317,341,794,535,794,94,72
317,341,795,535,795,94,72
318,341,796,535,796,94,72
318,341,797,535,797,94,72
317,341,798,535,798,94,71
317,341,799,535,799,94,71
318,341,800,535,800,94,71
319,341,801,535,801,94,71
320,341,802,535,802,94,71
320,341,803,535,803,94,71
317,341,804,535,804,94,70
317,341,805,535,805,94,70
318,341,806,535,806,94,70
319,341,807,535,807,94,70
316,341,808,535,808,94,70
317,341,809,535,809,94,70
318,341,810,535,810,94,70
319,341,811,535,811,94,70
319,341,812,535,812,94,70
319,341,813,535,813,94,70
318,341,814,535,814,94,70
315,341,815,535,815,94,69
316,341,816,535,816,94,69
317,341,817,535,817,94,69
317,341,818,535,818,94,69
318,341,819,535,819,94,69
318,341,820,535,820,94,69
319,341,821,535,821,94,69
320,341,822,535,822,94,69
321,341,823,535,823,94,69
321,341,824,535,824,94,69
321,341,825,535,825,94,69
322,341,826,535,826,94,69
322,341,827,535,827,94,69
323,341,828,535,828,94,69
323,341,829,535,829,94,69
324,341,830,535,830,94,69
323,341,831,535,831,94,69
321,341,832,535,832,94,69
320,341,833,535,833,94,69
320,341,834,535,834,94,69
320,341,835,535,835,94,69
318,341,836,535,836,94,69
319,341,837,535,837,94,69
319,341,838,535,838,94,69
318,341,839,535,839,94,69
315,341,840,535,840,94,69
316,341,841,535,841,94,69
314,341,842,535,842,94,69
314,341,843,535,843,94,69
313,341,844,535,844,94,69
314,341,845,535,845,94,69
315,341,846,535,846,94,69
315,341,847,535,847,94,69
314,341,848,535,848,94,69
315,341,849,535,849,94,69
315,341,850,535,850,94,69
315,341,851,535,851,94,69
316,341,852,535,852,94,69
315,341,853,535,853,94,69
316,341,854,535,854,94,69
317,341,855,535,855,94,69
318,341,856,535,856,94,69
317,341,857,535,857,94,69
317,341,858,535,858,94,69
318,341,859,535,859,94,69
315,341,860,535,860,94,68
314,341,861,535,861,94,68
315,341,862,535,862,94,68
316,341,863,535,863,94,68
315,341,864,535,864,94,68
316,341,865,535,865,94,68
316,341,866,535,866,94,68
317,341,867,535,867,94,68
316,341,868,535,868,94,68
317,341,869,535,869,94,68
318,341,870,535,870,94,68
318,341,871,535,871,94,68
315,341,872,535,872,94,67
316,341,873,535,873,94,67
315,341,874,535,874,94,67
315,341,875,535,875,94,67
315,341,876,535,876,94,67
316,341,877,535,877,94,67
315,341,878,535,878,94,67
314,341,879,535,879,94,67
313,341,880,535,880,94,67
311,341,881,535,881,94,66
310,341,882,535,882,94,66
310,341,883,535,883,94,66
311,341,884,535,884,94,66
311,341,885,535,885,94,66
311,341,886,535,886,94,66
310,341,887,535,887,94,66
309,341,888,535,888,94,66
310,341,889,535,889,94,66
310,341,890,535,890,94,66
311,341,891,535,891,94,66
311,341,892,535,892,94,66
311,341,893,535,893,94,66
312,341,894,535,894,94,66
310,341,895,535,895,94,65
310,341,896,535,896,94,65
309,341,897,535,897,94,65
309,341,898,535,898,94,65
309,341,899,535,899,94,65
309,341,900,535,900,94,65
310,341,901,535,901,94,65
311,341,902,535,902,94,65
312,341,903,535,903,94,65
312,341,904,535,904,94,65
312,341,905,535,905,94,65
313,341,906,535,906,94,65
312,341,907,535,907,94,65
312,341,908,535,908,94,65
313,341,909,535,909,94,65
310,341,910,535,910,94,65
309,341,911,535,911,94,65
310,341,912,535,912,94,65
310,341,913,535,913,94,65
311,341,914,535,914,94,65
312,341,915,535,915,94,65
311,341,916,535,916,94,65
311,341,917,535,917,94,65
312,341,918,535,918,94,65
313,341,919,535,919,94,65
314,341,920,535,920,94,65
314,341,921,535,921,94,65
314,341,922,535,922,94,65
314,341,923,535,923,94,65
315,341,924,535,924,94,65
315,341,925,535,925,94,65
313,341,926,535,926,94,65
314,341,927,535,927,94,65
314,341,928,535,928,94,65
315,341,929,535,929,94,65
315,341,930,535,930,94,65
314,341,931,535,931,94,65
315,341,932,535,932,94,65
313,341,933,535,933,94,65
314,341,934,535,934,94,65
315,341,935,535,935,94,65
315,341,936,535,936,94,65
315,341,937,535,937,94,65
313,341,938,535,938,94,64
314,341,939,535,939,94,64
314,341,940,535,940,94,64
315,341,941,535,941,94,64
316,341,942,535,942,94,64
317,341,943,535,943,94,64
317,341,944,535,944,94,64
317,341,945,535,945,94,64
318,341,946,535,946,94,64
316,341,947,535,947,94,64
316,341,948,535,948,94,64
317,341,949,535,949,94,64
316,341,950,535,950,94,64
317,341,951,535,951,94,64
317,341,952,535,952,94,64
318,341,953,535,953,94,64
317,341,954,535,954,94,64
317,341,955,535,955,94,64
317,341,956,535,956,94,64
316,341,957,535,957,94,64
316,341,958,535,958,94,64
314,341,959,535,959,94,64
315,341,960,535,960,94,64
314,341,961,535,961,94,64
313,341,962,535,962,94,64
313,341,963,535,963,94,64
313,341,964,535,964,94,64
313,341,965,535,965,94,64
310,341,966,535,966,94,63
310,341,967,535,967,94,63
311,341,968,535,968,94,63
311,341,969,535,969,94,63
310,341,970,535,970,94,63
311,341,971,535,971,94,63
312,341,972,535,972,94,63
312,341,973,535,973,94,63
312,341,974,535,974,94,63
313,341,975,535,975,94,63
314,341,976,535,976,94,63
314,341,977,535,977,94,63
313,341,978,535,978,94,63
311,341,979,535,979,94,62
311,341,980,535,980,94,62
312,341,981,535,981,94,62
313,341,982,535,982,94,62
314,341,983,535,983,94,62
313,341,984,535,984,94,62
313,341,985,535,985,94,62
314,341,986,535,986,94,62
313,341,987,535,987,94,62
312,341,988,535,988,94,62
312,341,989,535,989,94,62
