currentNumberOfWords,maxNumberOfWords,currentTime,timeWithMaxWords,convergenceTime,maxNumberOfDifferentWords,currentNumberOfDifferentWords
152,152,103,103,103,61,61
153,153,104,104,104,61,61
154,154,105,105,105,61,61
155,155,106,106,106,61,61
155,155,107,106,107,61,61
156,156,108,108,108,61,61
158,158,109,109,109,62,62
157,158,110,109,110,62,62
159,159,111,111,111,63,63
160,160,112,112,112,63,63
162,162,113,113,113,64,64
163,163,114,114,114,64,64
165,165,115,115,115,65,65
165,165,116,115,116,65,65
166,166,117,117,117,65,65
167,167,118,118,118,65,65
168,168,119,119,119,65,65
169,169,120,120,120,65,65
171,171,121,121,121,66,66
172,172,122,122,122,66,66
173,173,123,123,123,66,66
173,173,124,123,124,66,66
174,174,125,125,125,66,66
175,175,126,126,126,66,66
176,176,127,127,127,66,66
178,178,128,128,128,67,67
179,179,129,129,129,67,67
180,180,130,130,130,67,67
182,182,131,131,131,68,68
183,183,132,132,132,68,68
183,183,133,132,133,68,68
185,185,134,134,134,69,69
185,185,135,134,135,69,69
187,187,136,136,136,70,70
186,187,137,136,137,70,70
186,187,138,136,138,70,70
185,187,139,136,139,70,70
187,187,140,136,140,71,71
187,187,141,136,141,71,71
188,188,142,142,142,71,71
190,190,143,143,143,72,72
189,190,144,143,144,72,72
190,190,145,143,145,72,72
191,191,146,146,146,72,72
191,191,147,146,147,72,72
191,191,148,146,148,72,72
192,192,149,149,149,72,72
194,194,150,150,150,73,73
195,195,151,151,151,73,73
195,195,152,151,152,73,73
195,195,153,151,153,73,73
196,196,154,154,154,73,73
196,196,155,154,155,73,73
197,197,156,156,156,73,73
199,199,157,157,157,74,74
199,199,158,157,158,74,74
198,199,159,157,159,74,74
199,199,160,157,160,74,74
201,201,161,161,161,75,75
202,202,162,162,162,75,75
201,202,163,162,163,75,75
202,202,164,162,164,75,75
201,202,165,162,165,75,75
199,202,166,162,166,75,75
199,202,167,162,167,75,75
200,202,168,162,168,75,75
201,202,169,162,169,75,75
201,202,170,162,170,75,75
202,202,171,162,171,75,75
203,203,172,172,172,75,75
204,204,173,173,173,75,75
204,204,174,173,174,75,75
205,205,175,175,175,75,75
207,207,176,176,176,76,76
208,208,177,177,177,76,76
209,209,178,178,178,76,76
209,209,179,178,179,76,76
210,210,180,180,180,76,76
211,211,181,181,181,76,76
211,211,182,181,182,76,76
211,211,183,181,183,76,76
212,212,184,184,184,76,76
212,212,185,184,185,76,76
213,213,186,186,186,76,76
214,214,187,187,187,76,76
214,214,188,187,188,76,76
214,214,189,187,189,76,76
215,215,190,190,190,76,76
216,216,191,191,191,76,76
215,216,192,191,192,76,76
217,217,193,193,193,77,77
217,217,194,193,194,77,77
219,219,195,195,195,78,78
220,220,196,196,196,78,78
221,221,197,197,197,78,78
222,222,198,198,198,78,78
223,223,199,199,199,78,78
222,223,200,199,200,78,78
222,223,201,199,201,78,78
223,223,202,199,202,78,78
224,224,203,203,203,78,78
225,225,204,204,204,78,78
225,225,205,204,205,78,78
226,226,206,206,206,78,78
227,227,207,207,207,78,78
228,228,208,208,208,78,78
229,229,209,209,209,78,78
230,230,210,210,210,78,78
229,230,211,210,211,78,78
230,230,212,210,212,78,78
232,232,213,213,213,79,79
233,233,214,214,214,79,79
232,233,215,214,215,79,79
234,234,216,216,216,80,80
234,234,217,216,217,80,80
234,234,218,216,218,80,80
235,235,219,219,219,80,80
236,236,220,220,220,80,80
237,237,221,221,221,80,80
236,237,222,221,222,80,80
234,237,223,221,223,80,80
234,237,224,221,224,80,80
235,237,225,221,225,80,80
237,237,226,221,226,81,81
238,238,227,227,227,81,81
239,239,228,228,228,81,81
240,240,229,229,229,81,81
241,241,230,230,230,81,81
242,242,231,231,231,81,81
241,242,232,231,232,81,81
242,242,233,231,233,81,81
243,243,234,234,234,81,81
244,244,235,235,235,81,81
244,244,236,235,236,81,81
244,244,237,235,237,81,81
246,246,238,238,238,82,82
247,247,239,239,239,82,82
246,247,240,239,240,82,82
247,247,241,239,241,82,82
247,247,242,239,242,82,82
248,248,243,243,243,82,82
249,249,244,244,244,82,82
250,250,245,245,245,82,82
250,250,246,245,246,82,82
251,251,247,247,247,82,82
252,252,248,248,248,82,82
252,252,249,248,249,82,82
252,252,250,248,250,82,82
252,252,251,248,251,82,82
253,253,252,252,252,82,82
255,255,253,253,253,83,83
255,255,254,253,254,83,83
256,256,255,255,255,83,83
256,256,256,255,256,83,83
255,256,257,255,257,83,83
256,256,258,255,258,83,83
255,256,259,255,259,83,83
257,257,260,260,260,84,84
255,257,261,260,261,84,83
256,257,262,260,262,84,83
255,257,263,260,263,84,83
256,257,264,260,264,84,83
256,257,265,260,265,84,83
256,257,266,260,266,84,83
256,257,267,260,267,84,83
257,257,268,260,268,84,83
256,257,269,260,269,84,83
258,258,270,270,270,84,84
259,259,271,271,271,84,84
260,260,272,272,272,84,84
259,260,273,272,273,84,83
261,261,274,274,274,84,84
261,261,275,274,275,84,84
259,261,276,274,276,84,84
260,261,277,274,277,84,84
261,261,278,274,278,84,84
261,261,279,274,279,84,84
260,261,280,274,280,84,84
259,261,281,274,281,84,84
259,261,282,274,282,84,84
258,261,283,274,283,84,84
259,261,284,274,284,84,84
258,261,285,274,285,84,84
260,261,286,274,286,85,85
258,261,287,274,287,85,85
259,261,288,274,288,85,85
260,261,289,274,289,85,85
260,261,290,274,290,85,85
261,261,291,274,291,85,85
261,261,292,274,292,85,85
262,262,293,293,293,85,85
262,262,294,293,294,85,85
263,263,295,295,295,85,85
264,264,296,296,296,85,85
265,265,297,297,297,85,85
265,265,298,297,298,85,85
266,266,299,299,299,85,85
266,266,300,299,300,85,85
267,267,301,301,301,85,85
267,267,302,301,302,85,85
266,267,303,301,303,85,84
267,267,304,301,304,85,84
267,267,305,301,305,85,84
269,269,306,306,306,85,85
270,270,307,307,307,85,85
270,270,308,307,308,85,85
269,270,309,307,309,85,85
270,270,310,307,310,85,85
272,272,311,311,311,86,86
273,273,312,312,312,86,86
272,273,313,312,313,86,86
272,273,314,312,314,86,86
273,273,315,312,315,86,86
272,273,316,312,316,86,86
272,273,317,312,317,86,86
273,273,318,312,318,86,86
273,273,319,312,319,86,86
272,273,320,312,320,86,85
273,273,321,312,321,86,85
272,273,322,312,322,86,85
273,273,323,312,323,86,85
273,273,324,312,324,86,85
273,273,325,312,325,86,85
274,274,326,326,326,86,85
275,275,327,327,327,86,85
275,275,328,327,328,86,85
277,277,329,329,329,86,86
278,278,330,330,330,86,86
277,278,331,330,331,86,86
277,278,332,330,332,86,86
276,278,333,330,333,86,86
276,278,334,330,334,86,86
277,278,335,330,335,86,86
278,278,336,330,336,86,86
279,279,337,337,337,86,86
279,279,338,337,338,86,86
279,279,339,337,339,86,86
280,280,340,340,340,86,86
278,280,341,340,341,86,86
277,280,342,340,342,86,86
278,280,343,340,343,86,86
277,280,344,340,344,86,86
277,280,345,340,345,86,86
276,280,346,340,346,86,86
278,280,347,340,347,87,87
279,280,348,340,348,87,87
279,280,349,340,349,87,87
278,280,350,340,350,87,87
278,280,351,340,351,87,87
278,280,352,340,352,87,87
278,280,353,340,353,87,87
279,280,354,340,354,87,87
280,280,355,340,355,87,87
280,280,356,340,356,87,87
279,280,357,340,357,87,87
277,280,358,340,358,87,87
277,280,359,340,359,87,87
278,280,360,340,360,87,87
278,280,361,340,361,87,87
278,280,362,340,362,87,87
278,280,363,340,363,87,87
278,280,364,340,364,87,87
278,280,365,340,365,87,87
278,280,366,340,366,87,87
278,280,367,340,367,87,87
277,280,368,340,368,87,87
277,280,369,340,369,87,87
278,280,370,340,370,87,87
276,280,371,340,371,87,87
276,280,372,340,372,87,87
277,280,373,340,373,87,87
275,280,374,340,374,87,87
275,280,375,340,375,87,87
273,280,376,340,376,87,87
273,280,377,340,377,87,87
273,280,378,340,378,87,87
274,280,379,340,379,87,87
274,280,380,340,380,87,87
273,280,381,340,381,87,87
275,280,382,340,382,88,88
275,280,383,340,383,88,88
276,280,384,340,384,88,88
277,280,385,340,385,88,88
275,280,386,340,386,88,87
275,280,387,340,387,88,87
276,280,388,340,388,88,87
275,280,389,340,389,88,87
275,280,390,340,390,88,87
276,280,391,340,391,88,87
276,280,392,340,392,88,87
277,280,393,340,393,88,87
276,280,394,340,394,88,86
275,280,395,340,395,88,86
276,280,396,340,396,88,86
276,280,397,340,397,88,86
274,280,398,340,398,88,86
274,280,399,340,399,88,86
272,280,400,340,400,88,85
272,280,401,340,401,88,85
273,280,402,340,402,88,85
272,280,403,340,403,88,85
273,280,404,340,404,88,85
271,280,405,340,405,88,85
272,280,406,340,406,88,85
270,280,407,340,407,88,84
269,280,408,340,408,88,84
268,280,409,340,409,88,84
269,280,410,340,410,88,84
268,280,411,340,411,88,84
269,280,412,340,412,88,84
270,280,413,340,413,88,84
270,280,414,340,414,88,84
269,280,415,340,415,88,83
269,280,416,340,416,88,83
269,280,417,340,417,88,83
269,280,418,340,418,88,83
270,280,419,340,419,88,83
271,280,420,340,420,88,83
272,280,421,340,421,88,83
271,280,422,340,422,88,83
273,280,423,340,423,88,84
274,280,424,340,424,88,84
272,280,425,340,425,88,83
273,280,426,340,426,88,83
274,280,427,340,427,88,83
275,280,428,340,428,88,83
274,280,429,340,429,88,82
274,280,430,340,430,88,82
271,280,431,340,431,88,81
272,280,432,340,432,88,81
271,280,433,340,433,88,80
271,280,434,340,434,88,80
270,280,435,340,435,88,80
270,280,436,340,436,88,80
271,280,437,340,437,88,80
271,280,438,340,438,88,80
272,280,439,340,439,88,80
274,280,440,340,440,88,81
275,280,441,340,441,88,81
276,280,442,340,442,88,81
276,280,443,340,443,88,81
277,280,444,340,444,88,81
276,280,445,340,445,88,81
277,280,446,340,446,88,81
277,280,447,340,447,88,81
277,280,448,340,448,88,81
278,280,449,340,449,88,81
278,280,450,340,450,88,81
279,280,451,340,451,88,81
280,280,452,340,452,88,81
279,280,453,340,453,88,81
278,280,454,340,454,88,81
277,280,455,340,455,88,80
277,280,456,340,456,88,80
277,280,457,340,457,88,80
278,280,458,340,458,88,80
279,280,459,340,459,88,80
279,280,460,340,460,88,80
279,280,461,340,461,88,80
280,280,462,340,462,88,80
280,280,463,340,463,88,80
280,280,464,340,464,88,80
281,281,465,465,465,88,80
280,281,466,465,466,88,80
280,281,467,465,467,88,80
279,281,468,465,468,88,80
279,281,469,465,469,88,80
276,281,470,465,470,88,80
276,281,471,465,471,88,80
275,281,472,465,472,88,80
274,281,473,465,473,88,80
275,281,474,465,474,88,80
276,281,475,465,475,88,80
277,281,476,465,476,88,80
278,281,477,465,477,88,80
277,281,478,465,478,88,80
276,281,479,465,479,88,80
276,281,480,465,480,88,80
275,281,481,465,481,88,80
274,281,482,465,482,88,80
275,281,483,465,483,88,80
276,281,484,465,484,88,80
276,281,485,465,485,88,80
277,281,486,465,486,88,80
277,281,487,465,487,88,80
277,281,488,465,488,88,80
276,281,489,465,489,88,80
277,281,490,465,490,88,80
276,281,491,465,491,88,80
275,281,492,465,492,88,80
273,281,493,465,493,88,80
273,281,494,465,494,88,80
273,281,495,465,495,88,80
273,281,496,465,496,88,80
273,281,497,465,497,88,80
272,281,498,465,498,88,80
272,281,499,465,499,88,80
272,281,500,465,500,88,80
272,281,501,465,501,88,80
272,281,502,465,502,88,80
273,281,503,465,503,88,80
272,281,504,465,504,88,80
272,281,505,465,505,88,80
271,281,506,465,506,88,80
271,281,507,465,507,88,80
271,281,508,465,508,88,80
272,281,509,465,509,88,80
272,281,510,465,510,88,80
273,281,511,465,511,88,80
274,281,512,465,512,88,80
274,281,513,465,513,88,80
275,281,514,465,514,88,80
274,281,515,465,515,88,80
273,281,516,465,516,88,80
273,281,517,465,517,88,80
273,281,518,465,518,88,80
273,281,519,465,519,88,80
272,281,520,465,520,88,80
272,281,521,465,521,88,80
271,281,522,465,522,88,80
270,281,523,465,523,88,80
270,281,524,465,524,88,80
270,281,525,465,525,88,80
269,281,526,465,526,88,79
268,281,527,465,527,88,79
268,281,528,465,528,88,79
268,281,529,465,529,88,79
266,281,530,465,530,88,78
266,281,531,465,531,88,78
267,281,532,465,532,88,78
267,281,533,465,533,88,78
265,281,534,465,534,88,77
265,281,535,465,535,88,77
265,281,536,465,536,88,77
266,281,537,465,537,88,77
267,281,538,465,538,88,77
267,281,539,465,539,88,77
268,281,540,465,540,88,77
267,281,541,465,541,88,76
268,281,542,465,542,88,76
269,281,543,465,543,88,76
269,281,544,465,544,88,76
269,281,545,465,545,88,76
269,281,546,465,546,88,76
269,281,547,465,547,88,76
269,281,548,465,548,88,76
270,281,549,465,549,88,76
270,281,550,465,550,88,76
270,281,551,465,551,88,76
271,281,552,465,552,88,76
269,281,553,465,553,88,76
267,281,554,465,554,88,75
267,281,555,465,555,88,75
267,281,556,465,556,88,75
266,281,557,465,557,88,75
267,281,558,465,558,88,75
267,281,559,465,559,88,75
266,281,560,465,560,88,75
266,281,561,465,561,88,75
266,281,562,465,562,88,75
266,281,563,465,563,88,75
264,281,564,465,564,88,75
264,281,565,465,565,88,75
265,281,566,465,566,88,75
266,281,567,465,567,88,75
267,281,568,465,568,88,75
267,281,569,465,569,88,75
266,281,570,465,570,88,75
266,281,571,465,571,88,75
266,281,572,465,572,88,75
266,281,573,465,573,88,75
266,281,574,465,574,88,75
266,281,575,465,575,88,75
267,281,576,465,576,88,75
267,281,577,465,577,88,75
266,281,578,465,578,88,75
265,281,579,465,579,88,74
265,281,580,465,580,88,74
266,281,581,465,581,88,74
266,281,582,465,582,88,74
267,281,583,465,583,88,74
265,281,584,465,584,88,74
265,281,585,465,585,88,74
264,281,586,465,586,88,74
265,281,587,465,587,88,74
265,281,588,465,588,88,74
265,281,589,465,589,88,74
266,281,590,465,590,88,74
266,281,591,465,591,88,74
264,281,592,465,592,88,73
264,281,593,465,593,88,73
263,281,594,465,594,88,73
263,281,595,465,595,88,73
263,281,596,465,596,88,73
263,281,597,465,597,88,73
262,281,598,465,598,88,73
262,281,599,465,599,88,73
261,281,600,465,600,88,73
259,281,601,465,601,88,73
260,281,602,465,602,88,73
259,281,603,465,603,88,73
260,281,604,465,604,88,73
260,281,605,465,605,88,73
260,281,606,465,606,88,73
260,281,607,465,607,88,73
259,281,608,465,608,88,73
259,281,609,465,609,88,73
260,281,610,465,610,88,73
258,281,611,465,611,88,72
257,281,612,465,612,88,72
256,281,613,465,613,88,72
257,281,614,465,614,88,72
257,281,615,465,615,88,72
257,281,616,465,616,88,72
257,281,617,465,617,88,72
257,281,618,465,618,88,72
257,281,619,465,619,88,72
258,281,620,465,620,88,72
259,281,621,465,621,88,72
259,281,622,465,622,88,72
259,281,623,465,623,88,72
259,281,624,465,624,88,72
259,281,625,465,625,88,72
258,281,626,465,626,88,72
257,281,627,465,627,88,72
256,281,628,465,628,88,71
256,281,629,465,629,88,71
256,281,630,465,630,88,71
256,281,631,465,631,88,71
255,281,632,465,632,88,70
254,281,633,465,633,88,70
254,281,634,465,634,88,70
254,281,635,465,635,88,70
255,281,636,465,636,88,70
254,281,637,465,637,88,70
255,281,638,465,638,88,70
255,281,639,465,639,88,70
255,281,640,465,640,88,70
255,281,641,465,641,88,70
253,281,642,465,642,88,70
252,281,643,465,643,88,70
252,281,644,465,644,88,70
252,281,645,465,645,88,70
251,281,646,465,646,88,70
252,281,647,465,647,88,70
251,281,648,465,648,88,70
251,281,649,465,649,88,70
251,281,650,465,650,88,70
251,281,651,465,651,88,70
250,281,652,465,652,88,70
250,281,653,465,653,88,70
250,281,654,465,654,88,70
248,281,655,465,655,88,69
248,281,656,465,656,88,69
248,281,657,465,657,88,69
249,281,658,465,658,88,69
249,281,659,465,659,88,69
248,281,660,465,660,88,69
248,281,661,465,661,88,69
249,281,662,465,662,88,69
249,281,663,465,663,88,69
249,281,664,465,664,88,69
249,281,665,465,665,88,69
249,281,666,465,666,88,69
249,281,667,465,667,88,69
249,281,668,465,668,88,69
249,281,669,465,669,88,69
250,281,670,465,670,88,69
251,281,671,465,671,88,69
252,281,672,465,672,88,69
252,281,673,465,673,88,69
251,281,674,465,674,88,69
251,281,675,465,675,88,69
251,281,676,465,676,88,69
251,281,677,465,677,88,69
250,281,678,465,678,88,69
250,281,679,465,679,88,69
250,281,680,465,680,88,69
251,281,681,465,681,88,69
250,281,682,465,682,88,69
249,281,683,465,683,88,69
249,281,684,465,684,88,69
248,281,685,465,685,88,68
248,281,686,465,686,88,68
249,281,687,465,687,88,68
248,281,688,465,688,88,68
246,281,689,465,689,88,68
246,281,690,465,690,88,68
247,281,691,465,691,88,68
247,281,692,465,692,88,68
248,281,693,465,693,88,68
247,281,694,465,694,88,68
247,281,695,465,695,88,68
246,281,696,465,696,88,68
246,281,697,465,697,88,68
245,281,698,465,698,88,68
245,281,699,465,699,88,68
245,281,700,465,700,88,68
244,281,701,465,701,88,67
244,281,702,465,702,88,67
243,281,703,465,703,88,67
243,281,704,465,704,88,67
243,281,705,465,705,88,67
243,281,706,465,706,88,67
241,281,707,465,707,88,67
241,281,708,465,708,88,67
242,281,709,465,709,88,67
242,281,710,465,710,88,67
242,281,711,465,711,88,67
242,281,712,465,712,88,67
242,281,713,465,713,88,67
242,281,714,465,714,88,67
242,281,715,465,715,88,67
243,281,716,465,716,88,67
243,281,717,465,717,88,67
244,281,718,465,718,88,67
245,281,719,465,719,88,67
246,281,720,465,720,88,67
246,281,721,465,721,88,67
246,281,722,465,722,88,67
245,281,723,465,723,88,66
245,281,724,465,724,88,66
244,281,725,465,725,88,66
244,281,726,465,726,88,66
245,281,727,465,727,88,66
245,281,728,465,728,88,66
245,281,729,465,729,88,66
245,281,730,465,730,88,66
245,281,731,465,731,88,66
246,281,732,465,732,88,66
246,281,733,465,733,88,66
247,281,734,465,734,88,66
247,281,735,465,735,88,66
247,281,736,465,736,88,66
247,281,737,465,737,88,66
247,281,738,465,738,88,66
245,281,739,465,739,88,65
246,281,740,465,740,88,65
246,281,741,465,741,88,65
246,281,742,465,742,88,65
245,281,743,465,743,88,65
246,281,744,465,744,88,65
246,281,745,465,745,88,65
245,281,746,465,746,88,65
245,281,747,465,747,88,65
246,281,748,465,748,88,65
246,281,749,465,749,88,65
245,281,750,465,750,88,65
245,281,751,465,751,88,65
245,281,752,465,752,88,65
246,281,753,465,753,88,65
246,281,754,465,754,88,65
245,281,755,465,755,88,64
244,281,756,465,756,88,64
244,281,757,465,757,88,64
244,281,758,465,758,88,64
243,281,759,465,759,88,64
243,281,760,465,760,88,64
243,281,761,465,761,88,64
243,281,762,465,762,88,64
243,281,763,465,763,88,64
243,281,764,465,764,88,64
242,281,765,465,765,88,63
242,281,766,465,766,88,63
243,281,767,465,767,88,63
244,281,768,465,768,88,63
244,281,769,465,769,88,63
244,281,770,465,770,88,63
244,281,771,465,771,88,63
244,281,772,465,772,88,63
245,281,773,465,773,88,63
245,281,774,465,774,88,63
245,281,775,465,775,88,63
245,281,776,465,776,88,63
245,281,777,465,777,88,63
246,281,778,465,778,88,63
246,281,779,465,779,88,63
246,281,780,465,780,88,63
246,281,781,465,781,88,63
245,281,782,465,782,88,63
245,281,783,465,783,88,63
245,281,784,465,784,88,63
244,281,785,465,785,88,63
244,281,786,465,786,88,63
245,281,787,465,787,88,63
245,281,788,465,788,88,63
245,281,789,465,789,88,63
245,281,790,465,790,88,63
245,281,791,465,791,88,63
245,281,792,465,792,88,63
245,281,793,465,793,88,63
245,281,794,465,794,88,63
245,281,795,465,795,88,63
245,281,796,465,796,88,63
245,281,797,465,797,88,63
246,281,798,465,798,88,63
247,281,799,465,799,88,63
248,281,800,465,800,88,63
248,281,801,465,801,88,63
248,281,802,465,802,88,63
248,281,803,465,803,88,63
247,281,804,465,804,88,63
247,281,805,465,805,88,63
247,281,806,465,806,88,63
247,281,807,465,807,88,63
246,281,808,465,808,88,62
246,281,809,465,809,88,62
246,281,810,465,810,88,62
247,281,811,465,811,88,62
246,281,812,465,812,88,61
247,281,813,465,813,88,61
247,281,814,465,814,88,61
246,281,815,465,815,88,61
247,281,816,465,816,88,61
248,281,817,465,817,88,61
248,281,818,465,818,88,61
247,281,819,465,819,88,61
248,281,820,465,820,88,61
249,281,821,465,821,88,61
250,281,822,465,822,88,61
251,281,823,465,823,88,61
249,281,824,465,824,88,60
249,281,825,465,825,88,60
249,281,826,465,826,88,60
250,281,827,465,827,88,60
251,281,828,465,828,88,60
251,281,829,465,829,88,60
251,281,830,465,830,88,60
251,281,831,465,831,88,60
251,281,832,465,832,88,60
251,281,833,465,833,88,60
251,281,834,465,834,88,60
251,281,835,465,835,88,60
251,281,836,465,836,88,60
251,281,837,465,837,88,60
251,281,838,465,838,88,60
251,281,839,465,839,88,60
251,281,840,465,840,88,60
250,281,841,465,841,88,60
250,281,842,465,842,88,60
250,281,843,465,843,88,60
251,281,844,465,844,88,60
251,281,845,465,845,88,60
251,281,846,465,846,88,60
251,281,847,465,847,88,60
251,281,848,465,848,88,60
250,281,849,465,849,88,60
251,281,850,465,850,88,60
252,281,851,465,851,88,60
253,281,852,465,852,88,60
253,281,853,465,853,88,60
253,281,854,465,854,88,60
253,281,855,465,855,88,60
254,281,856,465,856,88,60
254,281,857,465,857,88,60
254,281,858,465,858,88,60
254,281,859,465,859,88,60
254,281,860,465,860,88,60
254,281,861,465,861,88,60
253,281,862,465,862,88,59
251,281,863,465,863,88,59
251,281,864,465,864,88,59
251,281,865,465,865,88,59
251,281,866,465,866,88,59
251,281,867,465,867,88,59
251,281,868,465,868,88,59
251,281,869,465,869,88,59
250,281,870,465,870,88,59
247,281,871,465,871,88,58
247,281,872,465,872,88,58
248,281,873,465,873,88,58
248,281,874,465,874,88,58
248,281,875,465,875,88,58
248,281,876,465,876,88,58
248,281,877,465,877,88,58
248,281,878,465,878,88,58
248,281,879,465,879,88,58
248,281,880,465,880,88,58
248,281,881,465,881,88,58
249,281,882,465,882,88,58
248,281,883,465,883,88,58
247,281,884,465,884,88,58
246,281,885,465,885,88,58
246,281,886,465,886,88,58
246,281,887,465,887,88,58
245,281,888,465,888,88,58
244,281,889,465,889,88,58
244,281,890,465,890,88,58
245,281,891,465,891,88,58
245,281,892,465,892,88,58
244,281,893,465,893,88,58
244,281,894,465,894,88,58
244,281,895,465,895,88,58
244,281,896,465,896,88,58
243,281,897,465,897,88,58
243,281,898,465,898,88,58
244,281,899,465,899,88,58
244,281,900,465,900,88,58
244,281,901,465,901,88,58
244,281,902,465,902,88,58
244,281,903,465,903,88,58
244,281,904,465,904,88,58
244,281,905,465,905,88,58
243,281,906,465,906,88,58
243,281,907,465,907,88,58
243,281,908,465,908,88,58
244,281,909,465,909,88,58
244,281,910,465,910,88,58
243,281,911,465,911,88,58
242,281,912,465,912,88,58
242,281,913,465,913,88,58
242,281,914,465,914,88,58
242,281,915,465,915,88,58
240,281,916,465,916,88,57
240,281,917,465,917,88,57
240,281,918,465,918,88,57
238,281,919,465,919,88,57
239,281,920,465,920,88,57
240,281,921,465,921,88,57
240,281,922,465,922,88,57
240,281,923,465,923,88,57
238,281,924,465,924,88,57
239,281,925,465,925,88,57
239,281,926,465,926,88,57
239,281,927,465,927,88,57
239,281,928,465,928,88,57
239,281,929,465,929,88,57
239,281,930,465,930,88,57
239,281,931,465,931,88,57
239,281,932,465,932,88,57
239,281,933,465,933,88,57
240,281,934,465,934,88,57
240,281,935,465,935,88,57
240,281,936,465,936,88,57
241,281,937,465,937,88,57
240,281,938,465,938,88,57
240,281,939,465,939,88,57
240,281,940,465,940,88,57
240,281,941,465,941,88,57
240,281,942,465,942,88,57
240,281,943,465,943,88,57
240,281,944,465,944,88,57
239,281,945,465,945,88,56
239,281,946,465,946,88,56
239,281,947,465,947,88,56
240,281,948,465,948,88,56
240,281,949,465,949,88,56
240,281,950,465,950,88,56
240,281,951,465,951,88,56
240,281,952,465,952,88,56
239,281,953,465,953,88,56
238,281,954,465,954,88,55
238,281,955,465,955,88,55
239,281,956,465,956,88,55
239,281,957,465,957,88,55
239,281,958,465,958,88,55
238,281,959,465,959,88,55
239,281,960,465,960,88,55
238,281,961,465,961,88,55
238,281,962,465,962,88,55
238,281,963,465,963,88,55
238,281,964,465,964,88,55
238,281,965,465,965,88,55
238,281,966,465,966,88,55
238,281,967,465,967,88,55
239,281,968,465,968,88,55
239,281,969,465,969,88,55
239,281,970,465,970,88,55
237,281,971,465,971,88,55
238,281,972,465,972,88,55
238,281,973,465,973,88,55
238,281,974,465,974,88,55
237,281,975,465,975,88,55
237,281,976,465,976,88,55
236,281,977,465,977,88,54
236,281,978,465,978,88,54
236,281,979,465,979,88,54
236,281,980,465,980,88,54
236,281,981,465,981,88,54
236,281,982,465,982,88,54
236,281,983,465,983,88,54
236,281,984,465,984,88,54
235,281,985,465,985,88,54
236,281,986,465,986,88,54
237,281,987,465,987,88,54
237,281,988,465,988,88,54
237,281,989,465,989,88,54
